time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1682063146.932603,2,0,0.8999999999999999,0.6626545865347927,-115.8,-69.6,272.98,-55.8,46.8,361.06,-93.0,174.9,266.68,-8.7,36.6,402.2
1682063146.9553251,2,0,0.8999999999999999,0.6621413554985298,-117.6,-73.5,272.49,-57.9,46.8,359.61,-90.9,174.9,263.3,-10.5,39.9,404.62
1682063146.9793332,2,0,0.8999999999999999,0.6621413554985298,-118.2,-69.6,272.01,-57.6,46.5,360.58,-93.6,174.3,265.23,-9.3,39.3,405.59
1682063147.0024064,2,0,0.8999999999999999,0.6621413554985298,-117.9,-70.5,268.62,-57.6,42.9,363.0,-93.9,174.9,267.65,-9.3,38.4,406.56
1682063147.0230894,2,0,0.8999999999999999,0.6615548057428008,-117.6,-69.3,274.43,-57.3,46.2,361.55,-89.7,176.4,265.23,-8.4,37.5,403.66
1682063147.0453746,2,0,0.8999999999999999,0.6615548057428008,-120.6,-68.7,274.43,-58.5,44.7,360.1,-91.8,175.2,263.78,-10.8,38.4,401.24
1682063147.0694327,2,0,0.8999999999999999,0.6615548057428008,-118.2,-72.3,271.52,-57.0,47.4,360.58,-93.6,173.4,263.3,-9.3,38.4,403.17
1682063147.0915484,2,0,0.8999999999999999,0.6606016623897414,-116.1,-70.2,269.1,-58.8,44.4,361.55,-94.5,175.2,266.68,-10.5,38.1,404.62
1682063147.1152172,2,0,0.8999999999999999,0.6606016623897414,-116.7,-70.8,271.52,-59.4,46.2,361.06,-93.0,175.2,262.81,-12.3,38.7,404.14
1682063147.1393266,2,0,0.8999999999999999,0.6599417939145461,-117.0,-71.4,274.91,-56.7,46.8,359.13,-93.3,173.4,264.75,-10.5,39.3,403.17
1682063147.1626253,2,0,0.8999999999999999,0.6599417939145461,-120.3,-70.2,273.46,-56.7,45.9,361.06,-92.4,177.6,262.33,-11.7,36.9,404.14
1682063147.1872075,2,0,0.8999999999999999,0.6599417939145461,-118.8,-71.4,276.36,-59.7,47.1,359.13,-90.6,174.3,265.23,-9.9,37.5,406.56
