time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1681375210.2300684,0.0,0.0,0.3,0.04670402429991844,73.5,-35.4,297.66,-134.7,48.6,196.99,46.2,200.7,177.63,-39.9,-73.5,286.04
1681375210.2537081,0.0,0.0,0.3,0.04670402429991844,71.4,-36.0,293.3,-137.4,53.1,200.86,45.6,202.5,178.11,-39.3,-73.5,288.95
1681375210.2769248,0.0,0.0,0.3,0.04670402429991844,71.4,-37.5,296.21,-136.5,47.7,197.96,43.8,201.9,178.11,-39.9,-72.6,284.11
1681375210.3018942,0.0,0.0,0.3,0.04670402429991844,72.3,-37.2,293.3,-135.6,51.0,196.99,46.5,200.4,181.5,-39.9,-73.5,285.56
1681375210.325671,0.0,0.0,0.3,0.04670402429991844,71.7,-35.1,295.72,-136.5,49.2,199.41,46.2,202.8,178.6,-37.5,-74.7,284.11
1681375210.3471446,0.0,0.0,0.3,0.04670402429991844,72.3,-34.8,296.21,-138.0,51.6,198.44,46.8,201.9,178.6,-40.5,-74.1,283.62
1681375210.3717263,0.0,0.0,0.3,0.04670402429991844,70.5,-33.6,294.27,-135.0,49.5,202.31,46.2,201.3,179.56,-39.9,-72.6,287.01
1681375210.3956063,0.0,0.0,0.3,0.04670402429991844,72.9,-35.4,297.18,-134.7,48.6,198.44,47.4,199.2,178.6,-39.0,-73.2,289.92
1681375210.4176111,0.0,0.0,0.3,0.04670402429991844,71.4,-35.1,294.76,-135.0,49.2,196.02,45.6,201.3,180.05,-39.0,-75.9,288.95
1681375210.4412408,0.0,0.0,0.3,0.04670402429991844,70.2,-35.4,294.76,-135.3,49.2,198.92,45.3,199.5,182.47,-38.7,-75.3,288.46
1681375210.4659915,0.0,0.0,0.3,0.046630705580452333,74.1,-36.3,294.27,-137.1,48.3,196.02,46.2,201.0,181.98,-39.3,-73.8,289.43
1681375210.4886203,0.0,0.0,0.3,0.046630705580452333,72.9,-34.2,292.82,-137.7,50.7,199.41,43.5,199.8,178.11,-40.8,-75.0,285.56
1681375210.5127604,0.0,0.0,0.3,0.046630705580452333,71.4,-35.7,297.66,-136.5,51.0,197.96,44.4,200.7,181.5,-37.2,-75.9,286.53
1681375210.5369577,0.0,0.0,0.3,0.046630705580452333,74.1,-36.0,295.72,-133.5,48.6,199.89,45.3,202.8,178.6,-39.3,-73.2,287.01
1681375210.5609262,0.0,0.0,0.3,0.046630705580452333,73.8,-35.4,293.79,-135.9,50.7,197.96,44.7,202.2,175.69,-39.6,-75.9,284.11
1681375210.5852246,0.0,0.0,0.3,0.046630705580452333,74.1,-36.9,296.21,-135.9,48.3,199.41,45.6,200.1,178.11,-38.1,-72.0,285.56
1681375210.6092794,0.0,0.0,0.3,0.046630705580452333,72.3,-35.7,294.27,-134.7,50.1,195.54,44.4,200.4,177.63,-38.4,-75.9,282.66
1681375210.6317194,0.0,0.0,0.3,0.046557386860986205,71.4,-34.8,293.79,-134.1,49.2,199.89,43.5,201.0,179.08,-39.9,-73.5,285.56
1681375210.6545792,0.0,0.0,0.3,0.046557386860986205,74.1,-36.3,295.24,-134.7,48.6,197.47,45.9,199.8,181.98,-39.0,-73.5,286.53
1681375210.678535,0.0,0.0,0.3,0.046557386860986205,72.9,-34.5,296.69,-138.6,50.7,198.92,45.6,201.9,176.66,-40.2,-75.0,284.11
1681375210.700865,0.0,0.0,0.3,0.046557386860986205,73.2,-36.0,295.72,-134.4,50.4,198.44,45.0,201.6,177.63,-38.1,-74.4,284.59
1681375210.724433,0.0,0.0,0.3,0.046557386860986205,72.0,-35.4,298.14,-137.4,50.7,196.02,45.0,203.1,177.14,-39.0,-75.3,286.53
1681375210.748705,0.0,0.0,0.3,0.046557386860986205,71.1,-36.0,296.69,-135.6,50.1,197.96,45.9,198.9,182.47,-39.6,-74.1,287.5
1681375210.7717292,0.0,0.0,0.3,0.046557386860986205,72.3,-37.5,295.72,-135.9,50.1,196.99,48.3,201.3,179.08,-39.0,-73.5,290.4
1681375210.794402,0.0,0.0,0.3,0.046484068141520084,71.7,-37.5,296.21,-134.7,51.3,197.47,44.1,201.3,177.63,-37.5,-75.0,289.43
1681375210.8177109,0.0,0.0,0.3,0.046484068141520084,71.4,-35.7,293.3,-136.5,50.7,197.96,47.1,197.7,180.05,-38.1,-74.1,287.01
1681375210.8392618,0.0,0.0,0.3,0.046484068141520084,72.9,-36.0,293.79,-135.3,49.5,199.41,47.1,200.1,178.11,-40.5,-72.9,286.53
1681375210.8621583,0.0,0.0,0.3,0.046484068141520084,74.1,-33.3,299.11,-136.8,48.9,197.96,47.7,199.8,177.63,-39.9,-72.9,286.04
1681375210.884171,0.0,0.0,0.3,0.046484068141520084,73.8,-34.8,295.24,-137.7,50.1,198.92,45.6,199.5,180.05,-37.8,-74.1,287.98
1681375210.908058,0.0,0.0,0.3,0.046484068141520084,72.9,-35.7,295.24,-137.1,48.9,199.89,46.8,200.4,178.6,-37.8,-74.7,284.59
1681375210.9319491,0.0,0.0,0.3,0.045897518385791126,72.3,-36.9,293.79,-134.1,51.0,197.96,46.2,199.8,180.53,-41.4,-75.3,285.56
1681375210.9561102,0.0,0.0,0.3,0.045897518385791126,72.3,-35.4,296.21,-138.0,49.2,197.96,46.2,199.8,179.08,-41.4,-74.1,286.53
1681375210.9802427,0.0,0.0,0.3,0.045897518385791126,71.4,-33.9,294.76,-135.0,47.7,197.96,45.0,201.6,179.08,-37.5,-74.4,286.04
1681375211.0042531,0.0,0.0,0.3,0.045897518385791126,73.2,-34.8,294.27,-137.7,51.3,196.99,45.9,199.5,178.6,-39.0,-74.1,287.01
1681375211.0257175,0.0,0.0,0.3,0.045897518385791126,71.7,-35.7,297.18,-136.5,49.5,195.05,45.9,201.3,179.08,-40.5,-75.0,287.01
1681375211.0500746,0.0,0.0,0.3,0.045897518385791126,70.2,-36.0,296.21,-135.6,49.2,199.41,47.4,201.3,180.05,-38.4,-73.2,288.46
1681375211.074242,0.0,0.0,0.3,0.045897518385791126,73.5,-36.9,292.34,-137.4,48.6,199.89,48.0,201.3,177.14,-40.2,-73.8,287.98
1681375211.0950835,0.0,0.0,0.3,0.045897518385791126,72.3,-36.3,295.72,-135.6,51.0,197.96,45.3,200.7,179.56,-40.5,-72.6,288.46
1681375211.118076,0.0,0.0,0.3,0.045897518385791126,71.4,-37.2,297.18,-136.8,48.9,198.92,45.3,199.5,180.53,-39.6,-71.7,287.98
1681375211.1409423,0.0,0.0,0.3,0.045897518385791126,72.6,-35.4,296.69,-136.5,48.9,198.92,44.7,201.9,181.5,-36.3,-75.6,285.08
1681375211.1636853,0.0,0.0,0.3,0.045897518385791126,71.1,-34.8,294.76,-135.9,48.9,197.96,46.5,200.7,179.56,-39.9,-75.3,286.53
1681375211.1845925,0.0,0.0,0.3,0.045897518385791126,73.8,-33.6,295.24,-137.7,49.2,199.89,45.9,200.7,181.98,-39.0,-73.8,287.5
1681375211.2068915,0.0,0.0,0.3,0.045824199666325005,73.5,-35.1,296.69,-135.0,50.7,199.41,44.4,201.3,179.56,-39.0,-75.0,287.98
1681375211.2315345,0.0,0.0,0.3,0.045824199666325005,73.5,-35.1,295.72,-135.0,47.7,195.54,43.8,199.2,180.53,-38.1,-74.4,286.53
1681375211.2533672,0.0,0.0,0.3,0.045824199666325005,73.2,-35.7,297.18,-135.6,48.9,196.02,44.4,198.9,180.05,-37.2,-73.2,288.46
1681375211.2750363,0.0,0.0,0.3,0.045824199666325005,73.2,-36.9,294.27,-135.6,48.6,196.99,47.1,198.3,180.53,-39.0,-73.8,287.01
1681375211.2971277,0.0,0.0,0.3,0.045824199666325005,72.9,-37.5,294.27,-137.4,49.5,198.92,47.4,201.3,178.11,-38.7,-72.6,287.01
1681375211.320356,0.0,0.0,0.3,0.045824199666325005,72.0,-36.6,295.72,-134.4,50.4,196.99,46.2,200.7,181.98,-40.2,-75.0,287.98
1681375211.3448758,0.0,0.0,0.3,0.045824199666325005,74.4,-35.1,295.24,-137.7,47.4,199.41,44.1,201.3,177.63,-39.0,-74.4,291.37
1681375211.3659198,0.0,0.0,0.3,0.045824199666325005,72.3,-37.5,296.21,-137.4,50.4,198.44,46.8,198.6,176.66,-40.8,-74.1,285.56
1681375211.3903186,0.0,0.0,0.3,0.045824199666325005,71.7,-36.9,295.72,-136.2,50.4,199.89,45.3,200.1,179.08,-38.1,-75.6,289.43
1681375211.412069,0.0,0.0,0.3,0.04575088094685889,75.3,-37.2,297.66,-138.3,47.7,193.6,47.7,200.1,178.11,-38.7,-74.1,288.95
1681375211.4360294,0.0,0.0,0.3,0.04575088094685889,71.1,-35.1,293.79,-135.6,50.1,197.47,45.6,198.6,177.63,-38.4,-74.1,288.46
1681375211.4605906,0.0,0.0,0.3,0.04575088094685889,71.1,-36.0,296.69,-135.6,50.1,197.96,46.5,199.8,179.56,-37.5,-72.3,286.53
1681375211.4845808,0.0,0.0,0.3,0.04575088094685889,69.9,-37.2,295.24,-136.8,48.0,198.44,44.1,198.0,181.98,-38.4,-75.6,284.59
1681375211.5085316,0.0,0.0,0.3,0.04575088094685889,72.6,-34.5,294.27,-137.4,48.9,197.47,45.3,201.3,177.63,-40.5,-73.5,287.98
1681375211.530126,0.0,0.0,0.3,0.04575088094685889,71.1,-36.6,295.72,-136.2,50.4,196.5,45.6,200.4,180.05,-37.8,-74.1,287.5
1681375211.5524077,0.0,0.0,0.3,0.04575088094685889,72.9,-36.3,296.21,-133.2,47.4,197.47,47.4,201.9,180.05,-39.9,-74.4,286.53
1681375211.5762985,0.0,0.0,0.3,0.04575088094685889,74.7,-35.7,291.85,-135.9,48.9,196.02,45.9,200.1,175.69,-38.7,-72.9,286.53
1681375211.598366,0.0,0.0,0.3,0.04575088094685889,72.3,-35.7,296.21,-135.3,48.0,196.99,46.8,201.9,179.08,-38.4,-74.4,288.95
1681375211.6205335,0.0,0.0,0.3,0.04575088094685889,71.1,-36.0,289.92,-135.9,50.1,196.99,47.1,201.9,175.21,-39.9,-75.0,286.04
1681375211.6442513,0.0,0.0,0.3,0.04575088094685889,71.7,-35.1,295.24,-137.1,49.8,199.89,46.5,198.9,177.14,-37.5,-74.1,285.08
1681375211.6681657,0.0,0.0,0.3,0.04567756222739277,73.8,-36.3,294.27,-135.6,48.0,197.47,46.2,202.5,178.6,-38.1,-75.9,286.53
1681375211.6926675,0.0,0.0,0.3,0.04567756222739277,72.0,-35.7,294.27,-137.1,49.5,196.5,46.5,200.4,177.14,-38.1,-74.4,286.04
1681375211.71513,0.0,0.0,0.3,0.04567756222739277,74.4,-35.4,296.21,-135.0,50.1,197.96,42.9,199.8,177.63,-37.8,-73.2,285.56
1681375211.740037,0.0,0.0,0.3,0.045384287349528284,73.5,-35.4,294.27,-135.9,48.6,196.5,46.2,198.3,180.05,-40.5,-75.0,290.4
1681375211.76385,0.0,0.0,0.3,0.045384287349528284,70.8,-36.3,295.72,-138.6,48.9,197.47,45.6,200.1,178.11,-38.1,-72.9,287.01
1681375211.7877862,0.0,0.0,0.3,0.045384287349528284,71.7,-35.7,296.21,-136.5,49.8,199.89,45.6,200.4,179.08,-38.4,-74.7,288.95
1681375211.8106523,0.0,0.0,0.3,0.045384287349528284,71.4,-35.1,291.85,-136.5,49.2,196.02,47.7,199.8,181.5,-38.4,-75.0,285.56
1681375211.8362653,0.0,0.0,0.3,0.045384287349528284,72.6,-36.9,294.76,-136.2,48.0,197.96,47.4,200.7,180.53,-39.6,-74.4,285.08
1681375211.85953,0.0,0.0,0.3,0.045384287349528284,72.0,-34.2,294.27,-135.6,49.8,193.6,46.2,200.4,179.08,-37.2,-75.9,286.04
1681375211.8828454,0.0,0.0,0.3,0.045384287349528284,73.2,-34.8,296.69,-135.9,48.0,196.99,45.6,198.3,180.05,-40.2,-75.3,285.56
1681375211.9076593,0.0,0.0,0.3,0.045384287349528284,72.9,-35.4,295.72,-136.8,49.5,195.05,46.2,199.2,178.6,-39.6,-75.9,287.01
1681375211.9305696,0.0,0.0,0.3,0.045384287349528284,73.8,-36.0,296.21,-136.8,48.6,199.89,45.6,199.2,176.18,-38.1,-73.5,287.98
1681375211.9544227,0.0,0.0,0.3,0.045384287349528284,72.0,-35.4,294.27,-136.2,50.1,200.38,46.5,198.3,179.08,-37.5,-72.3,283.62
1681375211.9771695,0.0,0.0,0.3,0.045384287349528284,72.9,-33.9,294.76,-135.9,50.7,200.38,45.3,201.0,181.98,-39.3,-73.8,286.53
1681375212.001768,0.0,0.0,0.3,0.045384287349528284,74.1,-37.5,295.72,-134.7,47.4,197.47,46.2,200.4,180.53,-41.1,-74.7,285.56
1681375212.02404,0.0,0.0,0.3,0.045384287349528284,71.1,-35.4,294.27,-135.6,49.8,197.47,45.0,202.2,178.11,-39.3,-78.0,286.53
1681375216.7660434,0.0,0.0,0.6,0.13065395808862584,72.9,-38.4,291.37,-136.5,48.9,197.96,42.9,199.2,180.05,-37.5,-74.1,281.69
1681375216.7904246,0.0,0.0,0.6,0.13065395808862584,75.9,-37.8,291.37,-134.7,51.3,199.41,43.5,198.6,180.53,-39.0,-75.0,284.59
1681375216.8146718,0.0,0.0,0.6,0.1308005955275581,74.1,-36.6,292.34,-136.2,49.8,197.96,44.4,199.5,179.08,-41.1,-76.5,284.59
1681375216.836327,0.0,0.0,0.6,0.1308005955275581,73.5,-37.5,293.3,-136.8,50.4,195.05,44.1,201.0,182.47,-38.7,-74.7,284.11
1681375216.8578362,0.0,0.0,0.6,0.1308005955275581,72.0,-33.6,292.34,-138.0,49.2,196.99,45.3,201.0,181.98,-39.9,-73.2,284.11
1681375216.881769,0.0,0.0,0.6,0.13087391424702421,72.3,-35.1,293.79,-137.1,48.6,199.41,46.8,198.3,180.05,-39.6,-75.0,282.66
1681375216.904999,0.0,0.0,0.6,0.13087391424702421,74.7,-35.1,293.79,-135.6,48.6,197.47,44.4,197.7,182.47,-40.8,-73.8,283.14
1681375216.9299,0.0,0.0,0.6,0.13087391424702421,71.7,-36.6,291.37,-136.5,51.0,200.86,44.4,199.5,181.02,-38.7,-74.4,282.17
1681375216.9541168,0.0,0.0,0.6,0.13087391424702421,73.2,-35.4,293.3,-134.7,49.5,199.89,46.5,200.1,179.08,-39.6,-75.3,284.11
1681375216.9783611,0.0,0.0,0.6,0.13087391424702421,72.9,-36.9,293.3,-137.4,50.4,195.54,43.2,198.3,179.56,-39.3,-74.1,286.04
1681375217.0005841,0.0,0.0,0.6,0.13094723296649036,74.1,-37.2,291.85,-136.2,49.5,196.02,44.4,197.4,181.98,-39.0,-74.7,284.11
1681375217.0257635,0.0,0.0,0.6,0.13094723296649036,72.6,-34.8,291.85,-135.0,50.4,196.02,46.8,200.1,182.47,-43.5,-71.7,284.11
1681375217.0472178,0.0,0.0,0.6,0.1311671891248887,69.9,-38.7,293.79,-135.3,49.2,199.89,45.9,200.7,177.63,-39.6,-74.7,284.11
1681375217.0723093,0.0,0.0,0.6,0.1311671891248887,72.9,-38.7,295.24,-136.5,50.7,197.47,45.0,199.8,181.98,-38.4,-73.2,282.66
1681375217.0970187,0.0,0.0,0.6,0.13124050784435481,74.4,-34.2,289.92,-137.4,49.5,196.99,45.6,200.1,179.56,-39.0,-73.5,282.66
1681375217.1189935,0.0,0.0,0.6,0.13124050784435481,74.1,-39.3,289.92,-137.1,46.8,198.92,43.8,197.7,181.5,-39.3,-73.2,286.04
1681375217.1435084,0.0,0.0,0.6,0.13124050784435481,74.7,-37.5,293.3,-134.7,49.8,200.38,44.1,201.3,179.56,-39.9,-74.7,283.62
1681375217.1669073,0.0,0.0,0.6,0.13124050784435481,73.8,-37.8,292.34,-136.5,48.3,196.99,45.0,200.7,177.63,-39.6,-73.8,278.78
1681375217.19156,0.0,0.0,0.6,0.13124050784435481,71.7,-38.4,291.37,-138.0,51.0,201.34,45.3,201.0,180.53,-37.5,-74.4,286.53
1681375217.2142122,0.0,0.0,0.6,0.13124050784435481,72.0,-35.7,289.43,-135.9,50.4,199.41,45.3,198.0,178.11,-40.5,-75.0,284.59
1681375217.2393024,0.0,0.0,0.6,0.13124050784435481,72.0,-34.8,292.82,-136.8,49.5,194.57,44.7,198.6,180.05,-39.0,-74.4,285.08
1681375217.2620432,0.0,0.0,0.6,0.1311671891248887,72.0,-36.3,293.3,-136.2,50.1,195.05,46.2,198.6,178.11,-40.5,-73.2,280.72
1681375217.2865748,0.0,0.0,0.6,0.13109387040542259,72.6,-36.9,292.34,-136.8,49.2,201.83,46.2,198.3,176.66,-38.4,-74.4,282.66
1681375217.3085697,0.0,0.0,0.6,0.13109387040542259,72.0,-38.7,291.37,-137.1,48.6,195.54,43.5,197.7,181.5,-40.5,-75.3,282.66
1681375217.3299227,0.0,0.0,0.6,0.13065395808862584,70.2,-38.7,291.37,-135.6,49.5,198.44,45.6,198.0,177.63,-40.2,-75.3,281.69
1681375217.3540158,0.0,0.0,0.6,0.13065395808862584,74.1,-37.2,296.21,-136.8,50.4,197.96,46.2,199.2,181.5,-37.8,-74.1,282.66
1681375217.3789282,0.0,0.0,0.6,0.13058063936915973,73.2,-37.8,291.37,-135.3,47.4,198.92,45.0,198.6,181.02,-40.2,-74.1,284.59
1681375217.403062,0.0,0.0,0.6,0.13058063936915973,72.0,-36.0,292.34,-136.2,49.8,198.44,43.5,198.0,179.08,-40.8,-74.7,280.24
1681375217.4247673,0.0,0.0,0.6,0.13050732064969361,74.4,-36.0,295.24,-135.0,50.7,195.05,45.0,200.4,178.6,-39.0,-74.4,285.08
1681375217.447747,0.0,0.0,0.6,0.13014072705236301,73.5,-36.6,292.82,-134.7,50.4,198.92,44.1,199.5,180.05,-37.8,-73.8,283.14
1681375217.4727988,0.0,0.0,0.6,0.13014072705236301,72.0,-37.5,296.21,-137.7,49.8,195.54,46.5,200.7,178.11,-39.9,-76.5,285.08
1681375217.4963794,0.0,0.0,0.6,0.13014072705236301,71.7,-35.7,293.79,-135.9,49.8,195.05,44.4,199.5,180.05,-41.7,-75.0,285.56
1681375217.5204306,0.0,0.0,0.6,0.13014072705236301,71.4,-37.5,295.24,-137.1,48.3,196.02,45.0,198.0,176.18,-39.3,-73.2,284.11
1681375217.5428634,0.0,0.0,0.6,0.1300674083328969,73.5,-37.8,293.79,-134.1,51.9,193.6,43.2,198.0,179.08,-38.4,-74.4,285.08
1681375217.566911,0.0,0.0,0.6,0.1300674083328969,73.2,-35.7,296.69,-138.3,49.8,196.02,45.9,200.4,181.02,-38.7,-74.7,285.08
1681375217.5896032,0.0,0.0,0.6,0.12999408961343079,73.8,-37.5,291.37,-137.1,48.3,200.38,44.7,198.6,181.5,-43.5,-73.2,285.08
1681375217.6138537,0.0,0.0,0.6,0.12962749601610019,72.9,-36.6,295.24,-134.7,49.5,199.41,44.1,199.8,179.08,-40.5,-75.0,281.69
1681375217.6362448,0.0,0.0,0.6,0.12962749601610019,71.7,-36.0,293.79,-134.1,49.8,198.92,46.5,199.2,178.6,-39.3,-74.4,282.17
1681375217.6595347,0.0,0.0,0.6,0.12962749601610019,72.0,-37.5,291.37,-135.6,48.9,200.38,44.7,197.1,178.11,-39.6,-72.6,284.59
1681375217.683584,0.0,0.0,0.6,0.12962749601610019,72.0,-36.0,292.34,-137.1,50.1,194.57,44.1,197.1,178.11,-39.3,-73.2,283.14
1681375217.7084115,0.0,0.0,0.6,0.12955417729663404,71.7,-39.6,292.82,-137.4,49.2,200.86,45.3,202.8,178.11,-39.3,-75.0,286.04
1681375217.7303574,0.0,0.0,0.6,0.12955417729663404,70.2,-36.6,291.85,-136.2,50.4,197.96,45.3,199.5,180.05,-38.7,-72.9,285.56
1681375217.753945,0.0,0.0,0.6,0.12955417729663404,72.6,-37.2,292.34,-137.4,47.7,195.54,45.3,200.1,179.08,-42.6,-73.5,284.11
1681375217.7778754,0.0,0.0,0.6,0.12948085857716793,73.8,-34.8,292.82,-135.0,48.0,198.44,44.7,200.7,181.02,-41.4,-72.6,282.17
1681375217.801813,0.0,0.0,0.6,0.12948085857716793,72.6,-36.3,295.24,-135.6,50.1,195.54,45.3,198.3,177.63,-40.5,-73.2,283.14
1681375217.8251507,0.0,0.0,0.6,0.12940753985770181,72.9,-35.7,288.95,-138.0,48.0,196.99,44.7,199.8,178.6,-41.4,-75.3,281.69
1681375217.849196,0.0,0.0,0.6,0.12940753985770181,71.1,-39.0,295.24,-135.9,50.4,201.34,42.3,199.5,182.47,-39.9,-75.6,285.08
1681375217.8737693,0.0,0.0,0.6,0.12911426497983733,72.3,-36.0,292.34,-135.3,50.1,201.34,43.8,200.1,178.6,-38.1,-74.1,284.59
1681375217.8977654,0.0,0.0,0.6,0.12911426497983733,75.3,-36.0,291.85,-137.1,48.9,196.99,45.0,199.2,179.08,-40.2,-75.6,281.69
1681375217.9219992,0.0,0.0,0.6,0.12911426497983733,72.9,-36.0,294.27,-137.4,49.2,199.41,46.5,200.1,180.05,-38.1,-75.3,282.17
1681375217.9447231,0.0,0.0,0.6,0.12904094626037121,72.6,-34.5,295.72,-137.1,48.6,197.96,46.2,198.3,179.08,-37.8,-75.3,284.59
1681375217.968185,0.0,0.0,0.6,0.12904094626037121,72.9,-35.7,292.34,-137.1,48.0,199.89,44.7,200.7,180.05,-41.4,-75.3,281.69
1681375217.9932775,0.0,0.0,0.6,0.12904094626037121,73.5,-37.2,293.3,-135.3,49.5,198.44,45.9,199.2,178.6,-37.5,-73.2,284.11
1681375218.0155065,0.0,0.0,0.6,0.1289676275409051,74.1,-39.0,294.76,-134.7,48.6,198.44,44.7,201.0,180.05,-38.1,-73.2,284.11
1681375218.0374637,0.0,0.0,0.6,0.1289676275409051,72.6,-36.0,290.88,-135.9,48.0,198.44,44.4,199.2,180.05,-38.4,-74.4,286.04
1681375218.06053,0.0,0.0,0.6,0.12889430882143899,72.0,-38.1,296.21,-135.6,48.3,196.99,43.2,197.4,179.56,-39.6,-75.9,284.59
1681375218.0851903,0.0,0.0,0.6,0.12889430882143899,71.4,-36.6,290.4,-137.7,49.8,196.5,44.1,199.5,177.63,-41.1,-74.7,282.66
1681375218.1079934,0.0,0.0,0.6,0.1286010339435745,73.5,-38.4,294.76,-136.5,49.8,197.47,43.8,199.8,179.08,-39.9,-75.0,285.08
1681375218.1329749,0.0,0.0,0.6,0.1286010339435745,72.0,-36.3,293.79,-137.1,49.2,197.96,43.5,199.5,178.11,-40.5,-76.5,285.56
1681375218.1565833,0.0,0.0,0.6,0.1286010339435745,73.8,-36.0,290.88,-138.9,47.7,196.99,45.6,198.9,179.08,-40.2,-73.5,282.66
1681375218.1810713,0.0,0.0,0.6,0.1286010339435745,72.9,-35.1,291.85,-137.4,51.9,199.41,44.7,200.4,176.18,-40.2,-76.5,283.62
1681375218.2047613,0.0,0.0,0.6,0.1286010339435745,73.2,-37.2,294.27,-136.5,48.0,196.5,44.4,199.2,180.53,-40.5,-74.7,283.14
1681375218.2288713,0.0,0.0,0.6,0.12852771522410839,74.7,-38.4,289.92,-136.2,46.5,196.99,44.4,199.5,179.56,-39.3,-72.9,284.11
1681375218.2533128,0.0,0.0,0.6,0.12852771522410839,73.5,-34.8,291.37,-135.3,49.8,196.02,43.8,200.4,181.98,-39.9,-75.6,283.62
1681375218.2755306,0.0,0.0,0.6,0.12852771522410839,73.2,-36.6,293.3,-136.5,49.2,197.96,45.0,199.2,180.53,-40.5,-72.0,280.24
1681375218.2993584,0.0,0.0,0.6,0.12845439650464227,74.4,-37.8,294.27,-133.8,50.4,200.38,45.0,201.3,179.08,-38.1,-76.5,281.2
1681375218.3237824,0.0,0.0,0.6,0.12845439650464227,72.0,-38.1,294.27,-134.7,47.7,196.5,43.8,198.6,178.6,-39.6,-76.5,284.11
1681375218.347965,0.0,0.0,0.6,0.12845439650464227,71.7,-37.8,296.21,-132.9,48.3,197.47,45.0,198.0,181.5,-37.2,-75.6,282.66
1681375218.3719678,0.0,0.0,0.6,0.12845439650464227,74.1,-38.1,292.34,-134.1,50.7,198.44,44.1,197.1,179.08,-39.6,-74.4,282.66
