time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1681971611.828174,0.0,0.0,0.3,0.07500505001384077,-71.4,-32.7,329.12,-36.6,20.4,342.19,-97.8,84.0,284.11,8.4,8.1,423.02
1681971611.8438807,0.0,0.0,0.3,0.07500505001384077,-70.8,-34.8,326.7,-37.2,20.7,341.22,-98.7,84.9,283.14,8.1,6.0,419.63
1681971611.875608,0.0,0.0,0.3,0.07500505001384077,-70.5,-31.2,329.6,-38.7,21.3,342.67,-98.1,84.6,285.08,4.5,5.7,422.05
1681971611.8912635,0.0,0.0,0.3,0.07500505001384077,-72.0,-33.6,333.48,-36.0,20.1,342.67,-96.6,82.2,284.59,7.8,6.6,421.08
1681971611.922659,0.0,0.0,0.3,0.07493173129437465,-71.7,-34.8,331.06,-36.3,20.7,344.12,-97.2,83.4,285.08,5.4,5.4,421.08
1681971611.9383867,0.0,0.0,0.3,0.07493173129437465,-72.0,-33.0,327.67,-39.9,17.7,341.22,-97.8,81.3,286.04,7.2,7.8,422.53
1681971611.970091,0.0,0.0,0.3,0.07493173129437465,-69.9,-32.4,333.48,-37.5,21.6,341.7,-95.4,84.9,288.46,6.9,8.4,421.08
1681971611.985717,0.0,0.0,0.3,0.07493173129437465,-72.0,-33.9,333.48,-36.6,19.8,343.64,-98.7,83.4,281.69,6.6,6.6,420.6
1681971612.0174289,0.0,0.0,0.3,0.07493173129437465,-71.4,-32.4,332.99,-36.0,20.7,340.74,-96.3,80.7,287.01,7.8,8.7,423.02
1681971612.0403616,0.0,0.0,0.3,0.07485841257490854,-71.1,-33.9,330.57,-38.1,21.9,341.22,-96.6,83.1,283.62,6.9,7.2,423.02
1681971612.0507753,0.0,0.0,0.3,0.07485841257490854,-70.5,-30.3,331.54,-37.5,20.4,342.19,-99.6,84.3,287.5,7.2,7.2,420.6
1681971612.0819445,0.0,0.0,0.3,0.07485841257490854,-73.8,-33.3,330.09,-37.8,22.2,343.64,-98.1,83.4,284.59,8.1,7.5,422.53
1681971612.0976205,0.0,0.0,0.3,0.07478509385544241,-72.0,-32.1,329.12,-35.7,19.2,343.16,-96.3,83.1,283.62,6.9,6.9,422.05
1681971612.1289704,0.0,0.0,0.3,0.07478509385544241,-71.7,-33.0,332.51,-37.2,20.1,345.58,-97.5,82.8,282.17,9.0,6.0,423.5
1681971612.1446977,0.0,0.0,0.3,0.07478509385544241,-72.6,-32.1,333.96,-36.6,21.6,347.51,-99.6,83.4,285.08,7.8,6.3,423.98
1681971612.1764104,0.0,0.0,0.3,0.07478509385544241,-73.2,-33.0,330.57,-38.1,21.3,340.25,-96.3,83.1,286.53,7.2,6.9,425.44
1681971612.1920698,0.0,0.0,0.3,0.07478509385544241,-71.4,-34.8,333.48,-37.2,22.8,346.54,-97.2,82.8,286.04,8.1,7.2,423.98
1681971612.2234027,0.0,0.0,0.3,0.07478509385544241,-72.0,-32.4,326.7,-36.9,21.0,346.06,-96.0,83.7,285.56,8.4,6.0,423.98
1681971612.2391186,0.0,0.0,0.3,0.07419854409971345,-71.4,-35.1,329.6,-36.6,19.5,343.16,-96.9,82.8,284.59,8.7,6.3,421.08
1681971612.2663288,0.0,0.0,0.3,0.07419854409971345,-71.1,-32.4,333.48,-34.8,21.9,343.64,-97.8,83.1,289.43,4.5,6.9,424.95
1681971612.2865064,0.0,0.0,0.3,0.07419854409971345,-69.9,-32.7,331.54,-39.6,20.1,343.64,-98.7,81.0,289.43,8.4,4.8,422.05
1681971612.302206,0.0,0.0,0.3,0.07419854409971345,-72.3,-32.4,331.06,-35.1,19.8,342.19,-99.9,83.7,284.11,6.9,5.7,422.53
1681971612.3336375,0.0,0.0,0.3,0.07419854409971345,-72.3,-31.2,332.99,-35.4,19.2,342.67,-97.8,84.6,283.14,7.5,6.6,425.44
1681971612.3493278,0.0,0.0,0.3,0.07419854409971345,-72.0,-33.0,331.06,-36.0,20.7,341.7,-98.4,83.7,285.56,4.8,6.6,421.56
1681971612.3811123,0.0,0.0,0.3,0.07419854409971345,-73.5,-33.0,329.12,-35.4,21.9,341.7,-97.8,83.1,287.5,9.6,7.2,421.08
1681971612.3968296,0.0,0.0,0.3,0.07412522538024732,-72.9,-34.2,329.6,-38.4,19.2,342.19,-98.1,82.8,281.69,9.0,7.2,421.56
1681971612.428025,0.0,0.0,0.3,0.07412522538024732,-71.4,-33.6,330.57,-36.6,22.2,343.16,-97.2,84.3,285.56,7.8,6.3,420.6
1681971612.444043,0.0,0.0,0.3,0.07412522538024732,-70.8,-35.1,333.48,-36.6,21.9,341.7,-96.3,84.0,284.59,7.2,5.1,427.37
1681971612.4755921,0.0,0.0,0.3,0.07412522538024732,-73.2,-33.3,332.51,-37.8,22.2,342.67,-100.2,83.7,283.14,7.2,7.2,424.95
1681971612.4912548,0.0,0.0,0.3,0.07412522538024732,-71.1,-31.5,332.02,-35.7,20.1,342.19,-100.2,84.0,285.56,8.1,10.8,420.11
1681971612.5070674,0.0,0.0,0.3,0.07405190666078121,-72.3,-33.6,329.12,-36.0,22.5,343.16,-98.7,83.4,285.08,5.7,8.1,424.47
1681971612.5382915,0.0,0.0,0.3,0.07405190666078121,-72.0,-32.4,332.02,-36.6,19.2,345.58,-97.5,83.4,286.53,5.1,6.9,425.44
1681971612.5668867,0.0,0.0,0.3,0.07405190666078121,-71.7,-33.6,331.54,-37.5,21.9,340.25,-96.6,83.7,283.14,6.9,5.1,424.47
1681971612.586463,0.0,0.0,0.3,0.07405190666078121,-71.7,-33.6,330.09,-38.4,18.6,343.64,-98.1,82.5,284.11,8.1,7.5,422.05
1681971612.602067,0.0,0.0,0.3,0.07405190666078121,-71.4,-33.0,331.54,-36.3,22.2,345.58,-96.6,82.5,283.62,8.4,8.4,422.05
1681971612.6333444,0.0,0.0,0.3,0.0739785879413151,-72.0,-33.9,331.06,-38.1,18.9,343.16,-98.1,79.8,285.56,6.6,6.9,423.98
1681971612.649359,0.0,0.0,0.3,0.0739785879413151,-72.3,-33.0,330.09,-36.0,19.5,343.16,-97.2,81.0,286.04,7.5,8.1,422.05
1681971612.680489,0.0,0.0,0.3,0.0739785879413151,-71.1,-33.0,332.99,-36.0,21.3,344.61,-98.4,84.6,287.01,7.5,7.2,423.02
1681971612.696236,0.0,0.0,0.3,0.0739785879413151,-71.7,-32.4,330.09,-39.6,21.6,344.12,-97.5,81.9,282.17,6.3,6.6,423.5
1681971612.71225,0.0,0.0,0.3,0.07368531306345061,-67.8,-35.1,333.96,-37.2,20.4,344.12,-99.0,83.7,284.59,6.3,7.2,421.08
1681971612.7431157,0.0,0.0,0.3,0.07368531306345061,-69.0,-33.6,331.06,-37.8,23.4,341.7,-99.6,83.7,285.08,5.7,6.6,422.53
1681971612.767665,0.0,0.0,0.3,0.07368531306345061,-70.5,-31.8,331.06,-37.8,20.4,343.64,-100.2,82.2,283.62,8.1,6.3,424.47
1681971612.7913713,0.0,0.0,0.3,0.07368531306345061,-72.9,-33.6,333.96,-36.6,20.7,343.16,-99.6,83.1,282.66,8.4,5.1,422.53
1681971612.8073843,0.0,0.0,0.3,0.07368531306345061,-70.2,-32.7,330.57,-35.4,21.9,345.09,-98.7,84.0,285.08,5.4,6.3,418.66
1681971612.8382454,0.0,0.0,0.3,0.07368531306345061,-69.3,-34.8,329.12,-38.7,20.1,343.64,-98.4,84.6,284.59,6.9,6.0,423.02
1681971612.8538537,0.0,0.0,0.3,0.07368531306345061,-71.4,-32.1,329.12,-37.8,20.4,341.7,-98.1,82.2,287.01,8.1,6.0,419.14
1681971612.8855972,0.0,0.0,0.3,0.07368531306345061,-68.1,-36.6,330.57,-39.3,20.7,342.19,-97.2,79.5,286.04,7.2,6.6,424.47
1681971612.9012346,0.0,0.0,0.3,0.07368531306345061,-71.4,-32.7,332.02,-36.6,20.4,339.77,-97.8,83.7,283.14,5.7,7.5,422.05
1681971612.9324753,0.0,0.0,0.3,0.07368531306345061,-69.6,-34.8,328.64,-37.5,22.2,342.19,-96.9,81.6,283.62,8.1,6.6,420.11
1681971612.9481118,0.0,0.0,0.3,0.07368531306345061,-72.3,-33.9,332.99,-37.8,19.5,345.58,-99.6,82.8,287.5,8.7,6.0,423.98
1681971612.968252,0.0,0.0,0.3,0.0736119943439845,-70.8,-32.4,331.06,-35.4,20.7,342.19,-97.2,83.4,286.04,8.4,7.5,423.02
1681971612.9955711,0.0,0.0,0.3,0.0736119943439845,-72.0,-33.0,329.12,-38.1,18.9,341.22,-99.9,82.8,284.11,6.0,8.7,423.5
1681971613.011519,0.0,0.0,0.3,0.0736119943439845,-71.1,-34.8,332.02,-36.3,22.5,346.06,-99.9,85.2,284.59,6.0,8.1,423.02
1681971613.0423815,0.0,0.0,0.3,0.0736119943439845,-71.7,-31.8,330.57,-36.3,20.1,346.54,-96.6,84.0,285.56,7.8,6.9,422.05
1681971613.0688233,0.0,0.0,0.3,0.0736119943439845,-71.1,-35.1,329.6,-38.1,19.2,343.16,-95.7,83.4,284.59,7.8,6.0,420.11
1681971613.090389,0.0,0.0,0.3,0.0736119943439845,-71.4,-31.2,330.09,-37.5,19.8,340.25,-100.5,81.3,284.59,7.2,6.6,422.05
1681971613.1064284,0.0,0.0,0.3,0.0736119943439845,-71.7,-32.7,332.99,-36.6,20.7,343.16,-97.8,83.4,288.46,5.1,6.9,424.95
1681971613.1375499,0.0,0.0,0.3,0.0736119943439845,-70.8,-33.9,330.57,-37.8,21.6,343.16,-96.0,81.0,283.14,7.8,7.5,424.47
1681971613.1608377,0.0,0.0,0.3,0.0736119943439845,-72.3,-34.2,330.57,-37.5,21.6,343.16,-98.7,84.0,285.08,9.0,5.4,422.05
1681971613.1690245,0.0,0.0,0.3,0.07353867562451837,-71.1,-32.7,332.02,-37.5,23.4,342.19,-97.2,84.0,284.59,8.4,5.1,422.53
1681971613.2002792,0.0,0.0,0.3,0.07353867562451837,-71.1,-33.6,329.6,-37.2,19.8,343.16,-96.6,82.8,286.53,7.8,7.2,421.08
1681971613.2159069,0.0,0.0,0.3,0.07353867562451837,-70.2,-33.0,330.09,-36.9,21.3,343.16,-99.3,83.7,285.08,5.7,6.0,422.53
1681971613.2471592,0.0,0.0,0.3,0.07353867562451837,-71.7,-33.9,331.54,-37.5,22.2,345.09,-98.7,84.0,283.14,6.0,7.5,423.02
1681971613.2692945,0.0,0.0,0.3,0.07353867562451837,-68.4,-30.3,334.44,-37.2,21.6,343.64,-98.7,83.1,285.08,7.5,6.9,422.05
1681971613.294432,0.0,0.0,0.3,0.07353867562451837,-74.1,-33.0,327.67,-36.0,21.9,343.16,-97.2,84.0,286.04,7.8,6.9,422.05
1681971613.3103604,0.0,0.0,0.3,0.07353867562451837,-70.8,-33.3,326.7,-36.3,22.8,342.19,-97.5,83.1,283.14,8.1,4.5,424.47
1681971613.341606,0.0,0.0,0.3,0.07353867562451837,-72.6,-31.8,332.02,-36.0,20.7,339.77,-97.5,83.7,286.04,7.8,7.5,421.56
1681971613.357628,0.0,0.0,0.3,0.07353867562451837,-70.5,-33.3,330.09,-37.2,21.0,341.22,-97.5,84.3,287.01,8.4,6.0,421.56
1681971613.3897557,0.0,0.0,0.3,0.07353867562451837,-71.1,-33.9,332.99,-36.9,19.2,343.64,-96.9,84.0,286.04,6.0,7.8,422.53
1681971613.4053802,0.0,0.0,0.3,0.07346535690505225,-69.3,-34.2,330.09,-36.0,19.5,343.64,-100.2,82.8,286.04,6.0,6.6,423.5
1681971613.421002,0.0,0.0,0.3,0.07346535690505225,-70.8,-33.3,332.99,-36.0,20.7,343.64,-95.4,83.4,287.01,6.6,5.7,421.56
1681971618.113506,0.0,0.0,0.6,0.1794842252530618,-73.5,-32.1,322.83,-35.4,20.4,343.16,-97.2,82.8,283.14,7.8,9.6,419.63
1681971618.1453347,0.0,0.0,0.6,0.18007077500879073,-70.8,-30.0,326.7,-33.6,20.4,339.77,-97.5,83.7,285.56,6.9,9.3,420.6
1681971618.1614723,0.0,0.0,0.6,0.18007077500879073,-72.0,-32.4,329.12,-32.7,19.2,342.19,-95.4,81.6,286.53,7.2,6.6,419.14
1681971618.1930416,0.0,0.0,0.6,0.18043736860612136,-72.3,-33.0,325.73,-34.2,18.9,340.74,-96.3,83.7,286.04,5.1,6.0,418.18
1681971618.2087069,0.0,0.0,0.6,0.18043736860612136,-71.1,-31.5,325.25,-35.4,18.9,341.7,-94.5,83.1,287.5,8.7,7.2,418.66
1681971618.224617,0.0,0.0,0.6,0.18058400604505356,-72.6,-30.6,327.18,-34.8,21.3,338.8,-97.5,80.7,287.5,7.8,5.7,417.69
1681971618.2558694,0.0,0.0,0.6,0.1806573247645197,-71.4,-32.7,323.8,-34.8,21.3,342.67,-96.6,83.1,285.56,6.9,6.9,419.63
1681971618.2824206,0.0,0.0,0.6,0.1806573247645197,-71.1,-33.0,326.7,-34.8,19.8,340.25,-95.4,81.6,283.14,8.7,7.8,420.6
1681971618.3037999,0.0,0.0,0.6,0.1809505996423842,-73.8,-32.1,327.18,-34.5,21.9,341.22,-98.7,83.7,286.04,6.0,7.2,420.11
1681971618.3194294,0.0,0.0,0.6,0.1809505996423842,-72.6,-30.9,328.64,-35.1,21.0,338.8,-96.9,83.7,288.46,7.8,6.0,419.63
1681971618.352133,0.0,0.0,0.6,0.1810239183618503,-72.3,-30.9,329.12,-34.8,21.0,341.22,-98.1,83.7,286.04,8.7,9.3,421.56
1681971618.3685398,0.0,0.0,0.6,0.1810239183618503,-72.3,-31.2,325.73,-33.9,20.7,340.25,-98.4,82.2,284.59,5.4,6.0,423.02
1681971618.3846285,0.0,0.0,0.6,0.18109723708131642,-70.5,-31.2,324.76,-35.1,19.5,344.61,-96.6,82.2,285.56,7.5,6.6,419.14
1681971618.415914,0.0,0.0,0.6,0.18109723708131642,-71.4,-30.6,324.28,-33.3,20.4,341.7,-98.7,83.7,285.56,8.7,9.3,420.11
1681971618.4315233,0.0,0.0,0.6,0.18109723708131642,-72.0,-30.9,325.73,-33.6,20.4,342.67,-98.7,80.7,282.66,8.4,7.2,419.14
1681971618.46285,0.0,0.0,0.6,0.1813905119591809,-72.9,-33.0,327.18,-33.3,18.9,338.32,-98.1,84.0,285.08,7.5,7.2,419.14
1681971618.4828851,0.0,0.0,0.6,0.1813905119591809,-72.9,-31.8,325.25,-32.7,21.0,343.64,-99.6,82.5,286.53,5.4,6.9,420.11
1681971618.5108788,0.0,0.0,0.6,0.1813905119591809,-71.4,-34.5,327.67,-33.9,19.8,342.67,-97.5,82.2,284.59,6.0,7.2,422.53
1681971618.5268915,0.0,0.0,0.6,0.1813905119591809,-73.5,-31.5,326.22,-34.5,20.7,338.8,-96.6,82.8,283.14,7.5,7.8,419.63
1681971618.5581398,0.0,0.0,0.6,0.1813905119591809,-72.3,-31.2,330.57,-35.4,23.1,342.19,-97.2,81.3,283.14,6.6,5.1,418.66
1681971618.5828047,0.0,0.0,0.6,0.1813905119591809,-73.2,-30.3,325.25,-33.9,21.3,340.74,-97.2,83.1,283.62,10.2,4.5,419.63
1681971618.5902176,0.0,0.0,0.6,0.1813905119591809,-73.5,-31.8,325.73,-34.8,19.8,341.7,-98.1,83.4,284.11,8.4,4.5,422.05
1681971618.6215005,0.0,0.0,0.6,0.1813171932397148,-72.0,-32.7,324.76,-33.0,19.8,341.22,-95.4,85.2,287.5,6.3,5.4,417.69
1681971618.6371236,0.0,0.0,0.6,0.1813171932397148,-73.2,-33.0,324.28,-32.1,21.3,340.74,-95.4,82.8,285.56,8.4,6.9,420.6
1681971618.6683762,0.0,0.0,0.6,0.1813171932397148,-71.7,-29.7,327.18,-32.7,22.5,341.22,-96.9,83.7,286.53,7.8,8.4,415.76
1681971618.6847744,0.0,0.0,0.6,0.1813171932397148,-73.2,-31.5,324.76,-34.5,22.2,341.22,-97.5,82.8,284.11,7.8,6.3,423.98
1681971618.7168477,0.0,0.0,0.6,0.18087728092291805,-72.0,-33.3,324.76,-34.2,19.5,339.28,-97.2,84.9,286.04,4.8,6.3,421.08
1681971618.7325528,0.0,0.0,0.6,0.18087728092291805,-71.7,-34.5,328.64,-35.7,18.9,340.74,-96.0,83.4,287.01,5.7,6.3,421.56
1681971618.7642152,0.0,0.0,0.6,0.18080396220345196,-70.5,-33.0,326.22,-35.4,21.6,341.22,-97.8,83.7,286.53,6.9,8.7,421.56
1681971618.7837133,0.0,0.0,0.6,0.18073064348398582,-72.0,-30.3,327.18,-35.7,20.7,342.19,-97.5,83.4,285.08,6.6,6.3,422.05
1681971618.8113065,0.0,0.0,0.6,0.18073064348398582,-72.6,-30.9,327.18,-34.2,21.6,345.58,-96.3,82.5,284.11,4.8,6.6,421.08
1681971618.8269324,0.0,0.0,0.6,0.1806573247645197,-70.5,-33.3,325.73,-33.6,21.6,341.7,-98.4,85.2,283.62,5.7,7.8,421.08
1681971618.8429458,0.0,0.0,0.6,0.1806573247645197,-71.1,-31.2,323.31,-32.1,19.2,340.25,-97.2,81.3,282.66,6.9,8.1,423.02
1681971618.8743088,0.0,0.0,0.6,0.18036404988665522,-73.8,-33.3,326.22,-33.6,19.5,338.32,-98.4,80.4,284.59,7.2,8.1,424.95
1681971618.8903913,0.0,0.0,0.6,0.18036404988665522,-73.2,-32.7,326.22,-31.5,20.7,339.77,-98.1,81.9,286.53,9.0,6.0,420.6
1681971618.921675,0.0,0.0,0.6,0.1802907311671891,-72.0,-30.0,331.06,-34.2,20.4,343.64,-97.8,83.4,286.53,6.9,6.9,422.05
1681971618.9374766,0.0,0.0,0.6,0.1802907311671891,-71.4,-31.8,327.67,-34.2,20.7,340.25,-94.8,82.8,284.11,6.3,7.5,420.11
1681971618.9685526,0.0,0.0,0.6,0.1802907311671891,-72.9,-33.3,324.76,-34.8,19.5,340.74,-97.5,84.6,287.5,8.7,5.7,421.56
1681971618.9844959,0.0,0.0,0.6,0.18021741244772296,-72.3,-31.8,327.67,-36.0,18.9,339.77,-96.9,84.0,286.53,6.3,8.4,418.66
1681971619.0159314,0.0,0.0,0.6,0.18021741244772296,-73.8,-31.8,326.7,-32.1,22.5,342.19,-96.3,81.3,283.62,7.8,8.7,419.63
1681971619.0320039,0.0,0.0,0.6,0.18014409372825688,-71.1,-32.7,327.67,-33.0,20.7,339.28,-98.1,84.9,285.56,6.0,8.1,423.02
1681971619.0626643,0.0,0.0,0.6,0.18014409372825688,-70.5,-30.6,324.76,-35.1,23.1,343.16,-95.7,81.6,287.5,7.5,8.1,420.6
1681971619.0848215,0.0,0.0,0.6,0.1798508188503924,-71.7,-32.7,325.73,-33.3,22.2,342.67,-97.5,81.9,285.56,8.4,5.7,422.05
1681971619.0947566,0.0,0.0,0.6,0.1798508188503924,-72.3,-32.1,328.15,-33.0,20.7,342.19,-96.6,83.7,286.53,9.6,7.5,422.53
1681971619.1264877,0.0,0.0,0.6,0.1798508188503924,-73.2,-30.9,325.25,-34.5,19.5,342.67,-96.9,82.5,286.53,8.1,4.2,418.66
1681971619.14206,0.0,0.0,0.6,0.1798508188503924,-72.6,-32.1,329.12,-35.1,21.6,342.19,-99.0,82.2,284.11,6.3,7.2,418.66
1681971619.1729252,0.0,0.0,0.6,0.17977750013092628,-73.8,-29.7,325.73,-33.9,19.2,339.28,-96.0,84.0,285.08,8.1,4.2,422.05
1681971619.1890106,0.0,0.0,0.6,0.17970418141146013,-71.1,-32.1,327.67,-33.9,19.5,343.16,-97.5,84.0,287.5,7.8,9.0,419.14
1681971619.2205136,0.0,0.0,0.6,0.17970418141146013,-70.8,-34.2,324.76,-35.1,22.5,340.25,-96.9,82.2,285.08,8.7,7.8,422.53
1681971619.2365263,0.0,0.0,0.6,0.17933758781412953,-72.3,-32.1,327.18,-32.7,21.0,342.19,-97.2,84.3,284.59,7.2,6.0,422.05
1681971619.2674818,0.0,0.0,0.6,0.17933758781412953,-72.9,-30.3,327.18,-36.0,22.8,340.25,-97.5,81.9,284.59,6.3,7.8,422.53
1681971619.2849083,0.0,0.0,0.6,0.17933758781412953,-72.3,-31.2,322.83,-34.8,18.9,342.67,-97.8,79.8,283.14,9.0,6.9,421.56
1681971619.2998335,0.0,0.0,0.6,0.17933758781412953,-75.0,-29.1,326.7,-34.8,21.9,339.77,-96.3,83.7,287.5,7.5,8.4,421.56
1681971619.3339963,0.0,0.0,0.6,0.17926426909466345,-73.5,-29.4,328.15,-33.3,22.8,337.83,-97.8,82.5,287.98,6.9,6.9,423.98
1681971619.349816,0.0,0.0,0.6,0.17926426909466345,-75.0,-30.6,326.22,-34.8,21.0,344.61,-95.1,82.2,286.53,5.7,7.2,421.56
1681971619.3808563,0.0,0.0,0.6,0.17926426909466345,-71.4,-31.2,324.28,-31.8,19.8,340.74,-96.6,84.0,285.08,7.8,6.6,418.66
1681971619.397311,0.0,0.0,0.6,0.1791909503751973,-73.2,-31.8,327.67,-33.0,21.6,342.19,-97.2,80.7,292.34,7.5,8.1,420.6
1681971619.4295988,0.0,0.0,0.6,0.1791909503751973,-70.8,-30.6,330.09,-33.6,21.9,341.22,-94.5,84.0,285.08,11.4,5.7,421.08
1681971619.4438918,0.0,0.0,0.6,0.1791909503751973,-73.2,-33.3,329.6,-35.7,18.3,338.32,-95.7,84.3,287.01,6.9,8.4,421.56
1681971619.4602346,0.0,0.0,0.6,0.1791909503751973,-73.5,-30.6,325.25,-37.8,21.9,337.35,-96.9,83.1,286.53,6.6,6.3,421.08
1681971619.4925115,0.0,0.0,0.6,0.1788243567778667,-71.1,-30.3,325.73,-34.8,22.2,343.16,-98.1,84.3,287.01,9.0,6.3,419.14
1681971619.5085568,0.0,0.0,0.6,0.1788243567778667,-72.0,-30.9,323.8,-34.5,21.9,341.7,-93.6,85.5,283.62,9.6,5.7,417.69
1681971619.5399244,0.0,0.0,0.6,0.1788243567778667,-74.1,-31.8,325.73,-35.7,19.2,342.67,-96.0,84.3,286.53,8.1,6.6,421.56
1681971619.555583,0.0,0.0,0.6,0.1788243567778667,-75.6,-31.5,329.6,-35.1,20.1,341.7,-97.5,82.8,284.11,6.3,7.5,420.11
1681971619.5873666,0.0,0.0,0.6,0.1788243567778667,-73.2,-31.8,328.64,-32.7,20.7,343.16,-97.5,82.8,284.59,5.7,6.3,416.24
1681971619.6034136,0.0,0.0,0.6,0.1787510380584006,-72.6,-29.4,324.76,-33.6,21.6,344.61,-99.0,83.1,284.59,8.1,6.9,420.11
1681971619.6342778,0.0,0.0,0.6,0.1787510380584006,-71.7,-31.2,326.7,-34.8,18.6,343.16,-99.0,83.1,285.56,6.6,5.7,421.08
1681971619.6499095,0.0,0.0,0.6,0.1787510380584006,-69.9,-29.4,325.73,-33.0,19.8,342.19,-96.9,81.9,284.11,7.8,9.6,421.56
1681971619.6657977,0.0,0.0,0.6,0.1787510380584006,-71.1,-31.2,324.76,-34.2,21.3,341.22,-96.9,84.3,282.17,7.5,7.2,418.66
