time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1681373442.3350358,0.0,0.0,0.3,0.03145373065096548,-12.3,-61.2,210.54,-48.6,48.9,155.36,23.1,54.6,128.74,-28.8,-4.5,163.59
1681373442.3571484,0.0,0.0,0.3,0.031527049370431603,-13.8,-63.9,205.7,-50.1,47.1,152.46,22.5,55.2,126.32,-27.0,-6.0,166.5
1681373442.381587,0.0,0.0,0.3,0.031527049370431603,-12.3,-64.8,206.67,-50.4,49.5,155.85,23.4,54.9,129.23,-25.8,-3.9,165.53
1681373442.4047656,0.0,0.0,0.3,0.031527049370431603,-9.3,-62.4,208.12,-49.8,48.3,151.01,22.5,54.0,126.81,-27.0,-1.5,164.56
1681373442.4273233,0.0,0.0,0.3,0.031527049370431603,-12.6,-63.9,208.6,-50.4,48.6,155.36,22.2,54.6,126.81,-27.6,-6.3,163.59
1681373442.448882,0.0,0.0,0.3,0.031527049370431603,-15.9,-63.6,206.18,-49.5,47.4,151.98,22.8,53.1,126.81,-26.1,-5.4,163.59
1681373442.473231,0.0,0.0,0.3,0.031527049370431603,-14.4,-63.3,209.09,-49.2,47.4,153.91,23.7,54.6,127.78,-28.8,-6.3,164.56
1681373442.4955466,0.0,0.0,0.3,0.031527049370431603,-10.2,-62.4,208.12,-48.3,48.6,152.46,21.9,53.7,127.78,-27.3,-2.7,165.04
1681373442.5188084,0.0,0.0,0.3,0.031527049370431603,-11.1,-62.4,207.64,-48.9,49.8,151.49,21.6,52.8,126.81,-27.9,-4.8,166.98
1681373442.5412045,0.0,0.0,0.3,0.031527049370431603,-11.7,-63.0,209.09,-51.0,51.0,154.88,21.9,52.5,126.81,-28.5,-3.3,164.08
1681373442.56386,0.0,0.0,0.3,0.031527049370431603,-15.3,-63.9,209.57,-50.4,47.7,151.49,21.6,54.3,129.71,-27.0,-5.4,166.98
1681373442.5883157,0.0,0.0,0.3,0.031527049370431603,-13.2,-63.3,207.15,-50.4,47.4,156.33,21.9,52.5,126.32,-29.7,-3.9,166.5
1681373442.6107678,0.0,0.0,0.3,0.031527049370431603,-13.2,-63.9,207.64,-51.3,47.4,153.43,21.6,55.2,129.23,-28.8,-2.1,166.01
1681373442.6337674,0.0,0.0,0.3,0.031527049370431603,-13.8,-63.3,211.51,-51.3,47.4,154.4,23.4,54.9,125.84,-26.7,-5.1,165.04
1681373442.6571937,0.0,0.0,0.3,0.031527049370431603,-10.8,-62.7,207.64,-48.9,49.8,152.94,23.1,51.9,129.71,-28.5,-4.5,164.56
1681373442.6787882,0.0,0.0,0.3,0.031527049370431603,-12.6,-61.5,208.6,-49.2,48.9,152.94,22.2,54.3,128.74,-26.7,-6.3,163.59
1681373442.7014296,0.0,0.0,0.3,0.031527049370431603,-12.9,-62.1,204.73,-50.4,49.8,152.94,22.8,54.9,127.29,-27.3,-4.2,165.53
1681373442.724535,0.0,0.0,0.3,0.03145373065096548,-12.3,-63.9,209.09,-48.0,48.9,152.94,22.5,53.7,129.23,-25.8,-3.3,167.95
1681373442.747099,0.0,0.0,0.3,0.03145373065096548,-12.0,-62.4,208.6,-52.2,50.1,155.85,22.2,53.4,127.29,-27.0,-3.0,165.04
1681373442.770838,0.0,0.0,0.3,0.03145373065096548,-11.7,-61.8,207.64,-50.4,47.1,152.94,19.8,52.2,130.68,-27.0,-4.2,162.14
1681373442.7935207,0.0,0.0,0.3,0.03145373065096548,-13.2,-61.2,209.09,-48.3,48.3,154.88,23.1,54.3,128.26,-27.6,-3.9,166.98
1681373442.816375,0.0,0.0,0.3,0.03145373065096548,-13.2,-64.2,203.76,-50.7,48.6,154.4,22.8,53.4,127.78,-26.4,-4.8,166.01
1681373442.8386264,0.0,0.0,0.3,0.03145373065096548,-14.7,-62.4,209.09,-48.6,47.1,153.91,21.6,52.5,126.81,-26.1,-5.7,165.53
1681373442.8631709,0.0,0.0,0.3,0.03145373065096548,-13.2,-63.9,208.6,-50.1,47.4,155.36,21.9,55.5,126.81,-27.0,-4.5,166.98
1681373442.8858216,0.0,0.0,0.3,0.03145373065096548,-11.7,-63.9,210.54,-51.6,48.9,155.36,22.5,53.1,125.84,-29.7,-6.9,167.46
1681373442.9087138,0.0,0.0,0.3,0.03138041193149936,-12.3,-64.8,209.09,-48.9,49.5,151.49,20.7,54.3,126.32,-26.7,-6.3,166.01
1681373442.931684,0.0,0.0,0.3,0.03138041193149936,-11.7,-63.0,209.09,-52.2,46.5,156.82,20.7,54.9,122.94,-26.4,-1.8,163.59
1681373442.9551258,0.0,0.0,0.3,0.03138041193149936,-13.2,-63.9,209.57,-47.4,49.5,157.78,24.3,53.1,126.81,-27.3,-3.0,166.98
1681373442.9764273,0.0,0.0,0.3,0.03138041193149936,-12.9,-63.9,211.02,-49.5,47.7,154.88,22.5,54.0,126.32,-27.9,-2.4,165.53
1681373442.9997025,0.0,0.0,0.3,0.03138041193149936,-11.4,-61.5,211.51,-49.2,47.1,152.46,20.7,54.6,126.32,-27.6,-5.4,167.46
1681373443.0239525,0.0,0.0,0.3,0.03138041193149936,-11.4,-63.6,209.57,-48.9,48.9,148.1,22.2,52.8,129.71,-27.6,-6.3,163.59
1681373443.0467827,0.0,0.0,0.3,0.03138041193149936,-14.7,-63.9,211.99,-49.2,51.0,151.49,23.4,55.2,128.74,-28.2,-4.2,167.46
1681373443.0696723,0.0,0.0,0.3,0.03138041193149936,-12.9,-64.5,206.18,-48.9,48.6,154.4,22.5,52.2,124.87,-28.5,-4.5,165.04
1681373443.0919986,0.0,0.0,0.3,0.031307093212033246,-12.0,-63.3,208.6,-49.8,48.3,156.33,21.3,51.0,126.81,-27.3,-2.4,167.95
1681373443.1145558,0.0,0.0,0.3,0.031307093212033246,-14.1,-61.5,207.15,-50.7,49.2,154.88,21.9,53.4,124.39,-27.3,-5.1,167.46
1681373443.1376278,0.0,0.0,0.3,0.031307093212033246,-10.5,-62.1,210.54,-49.2,48.6,155.36,21.6,51.6,127.29,-25.5,-5.1,166.01
1681373443.161033,0.0,0.0,0.3,0.031307093212033246,-11.7,-64.5,207.64,-49.5,49.8,151.98,23.7,52.5,124.87,-25.5,-3.9,166.01
1681373443.1828406,0.0,0.0,0.3,0.031307093212033246,-13.8,-64.2,209.57,-51.0,48.3,153.91,20.7,53.1,125.84,-25.5,-3.0,165.53
1681373443.206375,0.0,0.0,0.3,0.031307093212033246,-11.1,-63.9,209.57,-47.4,49.2,155.36,20.7,53.7,125.84,-27.3,-3.9,163.59
1681373443.2291758,0.0,0.0,0.3,0.031307093212033246,-14.1,-62.4,209.57,-49.8,48.6,155.85,22.8,53.4,130.2,-27.6,-4.2,164.56
1681373443.253197,0.0,0.0,0.3,0.031307093212033246,-12.9,-63.6,207.64,-51.6,49.5,157.78,21.3,56.1,126.32,-25.5,-3.6,167.46
1681373443.2758894,0.0,0.0,0.3,0.030867180895236525,-14.1,-63.6,210.54,-49.2,48.9,156.33,24.0,54.0,129.71,-27.9,-5.1,163.11
1681373443.2987049,0.0,0.0,0.3,0.030867180895236525,-15.3,-62.7,206.67,-49.2,49.2,155.36,21.9,55.8,123.9,-27.3,-6.9,168.92
1681373443.3210087,0.0,0.0,0.3,0.030867180895236525,-12.3,-62.7,208.12,-50.1,47.7,153.43,21.3,51.6,127.78,-28.8,-4.2,166.98
1681373443.3447647,0.0,0.0,0.3,0.030867180895236525,-12.3,-63.0,210.06,-47.4,47.4,152.46,21.3,53.4,128.26,-27.0,-4.5,165.53
1681373443.3674028,0.0,0.0,0.3,0.030867180895236525,-13.5,-61.8,208.12,-50.7,48.3,153.91,19.5,52.8,127.78,-27.3,-4.2,169.4
1681373443.3909655,0.0,0.0,0.3,0.030867180895236525,-15.6,-63.6,208.6,-49.8,47.1,154.88,21.9,54.3,129.71,-27.0,-5.1,162.14
1681373443.4138045,0.0,0.0,0.3,0.030867180895236525,-13.5,-63.3,206.67,-51.0,47.7,153.91,23.1,52.5,127.29,-27.9,-3.9,166.98
1681373443.4367778,0.0,0.0,0.3,0.030867180895236525,-12.6,-64.5,210.54,-50.7,50.1,154.88,21.3,53.1,126.81,-26.4,-3.6,166.01
1681373443.4595597,0.0,0.0,0.3,0.030867180895236525,-11.1,-63.6,206.67,-50.4,46.8,151.49,21.0,53.4,126.32,-28.2,-5.1,166.01
1681373443.482252,0.0,0.0,0.3,0.030867180895236525,-14.7,-63.6,207.15,-49.2,49.5,152.94,21.6,54.0,129.23,-26.4,-4.8,164.56
1681373443.505154,0.0,0.0,0.3,0.030867180895236525,-11.7,-62.1,210.54,-51.6,49.5,152.46,20.1,53.4,127.29,-26.4,-4.5,165.53
1681373443.5268764,0.0,0.0,0.3,0.030867180895236525,-13.5,-65.1,208.6,-49.2,48.9,152.94,21.9,53.1,126.81,-25.8,-5.1,166.98
1681373443.551467,0.0,0.0,0.3,0.030867180895236525,-11.7,-64.5,207.64,-50.7,48.0,154.4,21.0,52.8,124.39,-27.9,-3.6,166.01
1681373443.5744069,0.0,0.0,0.3,0.030867180895236525,-12.9,-65.7,207.64,-47.7,48.6,155.85,18.0,52.8,129.23,-25.8,-3.9,169.88
1681373443.596477,0.0,0.0,0.3,0.030867180895236525,-13.5,-65.1,208.12,-51.0,49.2,153.91,23.1,53.7,128.74,-27.3,-4.2,166.01
1681373443.619118,0.0,0.0,0.3,0.030867180895236525,-13.8,-63.6,210.54,-49.8,47.7,155.36,21.0,52.8,126.81,-26.7,-4.8,162.62
1681373443.642851,0.0,0.0,0.3,0.030867180895236525,-13.8,-63.0,209.57,-49.2,48.9,152.46,22.8,53.4,126.32,-26.7,-3.9,167.46
1681373443.6652508,0.0,0.0,0.3,0.030867180895236525,-10.8,-66.6,207.15,-49.8,49.2,154.88,24.9,53.1,128.74,-27.3,-3.3,165.53
1681373443.6884704,0.0,0.0,0.3,0.030867180895236525,-12.6,-60.9,210.54,-50.7,48.0,156.82,20.7,53.4,128.26,-27.0,-4.2,162.62
1681373443.711379,0.0,0.0,0.3,0.030867180895236525,-13.5,-63.0,207.15,-52.5,49.5,151.01,22.8,54.3,129.23,-27.6,-5.1,164.56
1681373443.7339652,0.0,0.0,0.3,0.030867180895236525,-12.0,-64.8,211.51,-51.6,49.2,150.52,24.9,53.4,127.78,-26.4,-6.3,166.98
1681373443.7579956,0.0,0.0,0.3,0.030867180895236525,-11.7,-61.8,209.57,-50.4,48.0,154.88,22.2,51.9,125.84,-26.7,-5.4,166.5
1681373443.7801218,0.0,0.0,0.3,0.030793862175770407,-12.0,-62.1,210.06,-50.7,47.7,154.88,23.1,53.1,127.29,-27.6,-4.2,169.4
1681373443.8023615,0.0,0.0,0.3,0.030793862175770407,-12.9,-64.5,207.64,-47.4,48.6,152.94,23.4,53.7,125.84,-27.3,-3.9,166.98
1681373443.8253102,0.0,0.0,0.3,0.030793862175770407,-14.4,-63.0,210.54,-50.7,46.5,155.36,20.4,52.8,128.26,-24.6,-4.2,166.98
1681373443.8495824,0.0,0.0,0.3,0.030793862175770407,-13.8,-64.2,209.09,-50.1,47.7,155.36,21.0,53.7,127.78,-29.4,-3.9,166.98
1681373443.8715172,0.0,0.0,0.3,0.030793862175770407,-12.6,-61.8,206.67,-51.0,48.0,152.94,22.8,53.1,125.84,-27.3,-5.1,164.08
1681373443.8950047,0.0,0.0,0.3,0.030793862175770407,-12.9,-61.5,207.15,-50.1,50.4,155.85,21.0,54.3,127.78,-26.4,-5.1,166.01
1681373443.9169307,0.0,0.0,0.3,0.030793862175770407,-12.9,-63.9,208.12,-49.8,49.8,153.91,22.2,52.8,127.29,-27.9,-5.4,165.04
1681373443.941374,0.0,0.0,0.3,0.030793862175770407,-14.7,-64.8,209.57,-48.6,49.5,152.94,20.1,54.3,126.81,-28.8,-3.9,165.04
1681373443.9627647,0.0,0.0,0.3,0.030793862175770407,-12.0,-62.7,208.6,-50.4,46.2,155.85,18.9,53.1,124.39,-27.0,-6.9,163.59
1681373443.9860623,0.0,0.0,0.3,0.030793862175770407,-14.4,-63.3,208.12,-49.8,48.6,155.36,19.8,52.2,126.32,-26.4,-3.9,162.62
1681373444.0086439,0.0,0.0,0.3,0.030793862175770407,-11.4,-62.4,209.57,-48.3,48.9,154.4,23.1,51.9,128.74,-28.5,-3.9,164.56
1681373444.032936,0.0,0.0,0.3,0.030793862175770407,-13.2,-62.7,206.67,-49.8,48.6,152.94,22.8,52.2,126.81,-26.4,-4.8,164.56
1681373444.0558696,0.0,0.0,0.3,0.030793862175770407,-13.8,-61.8,206.18,-50.7,49.5,153.43,22.8,51.3,125.84,-28.5,-2.7,165.04
1681373444.0789115,0.0,0.0,0.3,0.030793862175770407,-10.5,-64.5,211.51,-51.9,48.9,153.91,21.9,53.1,128.74,-28.2,-4.2,166.5
1681373444.104707,0.0,0.0,0.3,0.030793862175770407,-11.1,-62.7,207.64,-49.8,47.4,151.49,21.3,53.7,126.32,-26.1,-4.2,165.04
1681373444.1244695,0.0,0.0,0.3,0.030793862175770407,-13.8,-63.9,206.67,-48.3,47.7,154.4,22.2,53.4,128.26,-27.9,-3.3,165.53
1681373444.1490898,0.0,0.0,0.3,0.030720543456304285,-12.9,-63.6,209.57,-49.5,49.8,154.4,21.3,54.9,127.78,-29.1,-3.9,165.53
1681373444.1690578,0.0,0.0,0.3,0.030720543456304285,-15.6,-63.9,209.57,-50.7,49.5,153.43,21.0,53.7,126.32,-27.6,-4.5,165.04
1681373444.193616,0.0,0.0,0.3,0.030720543456304285,-10.2,-62.7,206.67,-47.7,49.5,155.36,21.6,52.8,129.23,-27.3,-3.6,167.95
1681373444.21632,0.0,0.0,0.3,0.030720543456304285,-13.8,-63.3,207.15,-48.0,50.1,154.88,23.1,52.2,129.23,-27.3,-3.0,169.4
1681373448.8727283,0.0,0.0,0.6,0.09120848701585328,-12.0,-65.4,208.6,-49.8,50.4,156.82,22.2,53.1,128.74,-26.4,-3.9,163.11
1681373448.895673,0.0,0.0,0.6,0.09186835549104837,-14.4,-64.2,208.6,-50.1,50.1,153.91,23.1,52.5,128.74,-27.6,-3.0,165.53
1681373448.918617,0.0,0.0,0.6,0.09186835549104837,-12.3,-64.8,208.6,-50.4,47.7,154.88,23.1,54.0,128.26,-29.1,-6.6,162.14
1681373448.9411438,0.0,0.0,0.6,0.09201499292998061,-11.4,-66.0,209.57,-48.9,48.3,153.91,20.1,54.6,123.9,-27.3,-3.6,164.08
1681373448.964369,0.0,0.0,0.6,0.09201499292998061,-12.9,-63.9,211.02,-50.1,48.9,154.4,21.9,51.6,126.32,-25.2,-3.6,165.04
1681373448.9883788,0.0,0.0,0.6,0.09201499292998061,-11.7,-62.1,208.12,-48.6,48.3,154.4,21.3,52.8,125.36,-26.4,-2.4,163.11
1681373449.0108604,0.0,0.0,0.6,0.09216163036891287,-13.8,-63.9,208.12,-47.1,49.8,152.46,22.2,53.7,123.9,-26.4,-4.2,164.56
1681373449.0337439,0.0,0.0,0.6,0.09216163036891287,-13.8,-60.6,210.54,-49.8,47.1,153.43,20.1,51.6,125.36,-27.6,-3.9,163.11
1681373449.0560284,0.0,0.0,0.6,0.09216163036891287,-12.9,-64.2,211.02,-49.5,49.2,154.4,21.3,52.8,127.78,-30.0,-5.7,163.11
1681373449.0791028,0.0,0.0,0.6,0.09223494908837897,-13.8,-62.4,211.02,-48.9,48.0,152.94,22.8,53.7,127.78,-27.6,-4.2,166.01
1681373449.1013737,0.0,0.0,0.6,0.09223494908837897,-14.1,-64.2,209.57,-49.8,48.3,152.94,22.2,54.0,124.87,-28.5,-4.5,165.53
1681373449.1254833,0.0,0.0,0.6,0.09223494908837897,-12.0,-64.2,211.99,-49.8,49.5,153.91,20.7,54.9,126.81,-27.6,-4.8,164.56
1681373449.1472902,0.0,0.0,0.6,0.09223494908837897,-11.1,-64.5,208.12,-48.0,49.5,152.46,22.2,53.7,127.78,-27.0,-3.6,163.11
1681373449.1702852,0.0,0.0,0.6,0.09223494908837897,-12.9,-65.4,211.51,-48.3,48.3,155.85,23.7,52.5,123.42,-29.1,-3.0,165.04
1681373449.1933599,0.0,0.0,0.6,0.09223494908837897,-13.2,-64.5,208.6,-50.4,48.9,155.85,20.7,51.6,132.13,-25.5,-1.8,163.59
1681373449.216297,0.0,0.0,0.6,0.09223494908837897,-11.7,-63.9,206.67,-47.7,49.5,154.88,22.8,51.0,125.84,-26.7,-4.5,161.17
1681373449.239642,0.0,0.0,0.6,0.09223494908837897,-12.9,-66.6,207.15,-49.2,50.1,152.94,21.3,52.5,126.81,-28.2,-4.5,165.04
1681373449.263572,0.0,0.0,0.6,0.09230826780784508,-11.4,-64.2,208.12,-49.2,49.5,150.52,22.8,53.4,125.36,-26.4,-4.2,161.66
1681373449.2856376,0.0,0.0,0.6,0.09230826780784508,-12.9,-64.8,209.09,-48.9,49.8,152.94,21.9,50.7,127.29,-28.2,-4.2,165.04
1681373449.3080413,0.0,0.0,0.6,0.09230826780784508,-11.7,-63.6,207.64,-48.3,49.5,152.94,20.1,53.7,128.26,-26.4,-3.9,162.14
1681373449.3335161,0.0,0.0,0.6,0.09230826780784508,-12.6,-65.7,211.51,-51.6,48.0,151.98,22.2,53.4,127.78,-28.2,-5.4,165.53
1681373449.3553038,0.0,0.0,0.6,0.09230826780784508,-13.8,-62.1,206.67,-47.4,47.1,151.01,22.2,52.8,128.74,-28.5,-3.0,163.11
1681373449.3781347,0.0,0.0,0.6,0.09230826780784508,-12.9,-64.2,207.64,-50.1,46.5,154.4,20.7,52.8,127.29,-29.4,-3.3,163.59
1681373449.3998153,0.0,0.0,0.6,0.09230826780784508,-12.3,-64.2,207.64,-48.0,49.5,154.4,24.3,54.3,127.78,-25.5,-3.6,166.01
1681373449.4236894,0.0,0.0,0.6,0.09230826780784508,-13.2,-64.2,210.54,-50.7,50.1,155.36,20.7,53.7,129.23,-28.2,-5.4,162.14
1681373449.4457495,0.0,0.0,0.6,0.09223494908837897,-13.5,-63.9,210.54,-50.1,49.8,151.49,22.8,52.2,128.26,-30.3,-4.8,161.17
1681373449.4695914,0.0,0.0,0.6,0.09223494908837897,-13.8,-64.5,207.64,-52.2,48.3,153.43,22.8,53.4,128.74,-28.8,-3.3,165.04
1681373449.4919214,0.0,0.0,0.6,0.09223494908837897,-12.3,-63.6,209.09,-49.8,47.1,151.98,20.4,53.7,126.81,-26.4,-3.6,165.04
1681373449.5152054,0.0,0.0,0.6,0.09223494908837897,-14.1,-64.2,208.6,-50.1,49.5,154.4,23.1,54.0,125.36,-29.7,-3.3,163.11
1681373449.5371783,0.0,0.0,0.6,0.09223494908837897,-11.1,-63.9,208.6,-50.7,48.3,153.43,22.5,51.6,127.29,-26.7,-4.2,168.43
1681373449.561609,0.0,0.0,0.6,0.09223494908837897,-12.9,-63.9,207.64,-50.7,48.3,153.91,23.7,53.7,127.78,-27.6,-5.1,164.56
1681373449.5831225,0.0,0.0,0.6,0.09164839933265001,-13.5,-63.9,209.57,-48.9,48.0,152.94,23.7,54.0,127.78,-26.1,-4.5,166.5
1681373449.6065092,0.0,0.0,0.6,0.09164839933265001,-13.2,-64.8,209.57,-52.8,49.8,152.46,21.6,52.2,128.26,-29.1,-4.5,165.53
1681373449.6302476,0.0,0.0,0.6,0.09164839933265001,-13.8,-66.6,208.12,-48.3,48.3,155.36,23.4,53.1,127.78,-27.9,-4.2,164.56
1681373449.652504,0.0,0.0,0.6,0.09164839933265001,-11.7,-65.4,210.54,-50.4,48.9,152.46,22.2,54.3,126.32,-28.2,-3.6,164.08
1681373449.6754851,0.0,0.0,0.6,0.09164839933265001,-12.6,-61.8,211.51,-50.1,47.7,154.88,23.1,52.2,128.26,-28.5,-4.8,166.5
1681373449.698848,0.0,0.0,0.6,0.0915750806131839,-14.1,-62.4,207.64,-49.5,49.5,152.94,24.0,53.1,129.23,-28.5,-3.3,163.59
1681373449.7207856,0.0,0.0,0.6,0.0915750806131839,-12.0,-64.8,210.54,-48.3,49.2,153.91,21.6,54.6,126.81,-28.2,-5.4,164.08
1681373449.7442539,0.0,0.0,0.6,0.0915750806131839,-14.1,-62.7,209.57,-52.5,48.0,153.43,21.0,49.8,123.9,-27.3,-4.2,166.5
1681373449.7677083,0.0,0.0,0.6,0.09150176189371778,-12.9,-61.8,210.06,-51.0,50.7,153.91,21.6,54.6,125.84,-25.5,-4.8,164.08
1681373449.7912114,0.0,0.0,0.6,0.09150176189371778,-12.9,-66.0,210.06,-51.3,47.4,153.91,21.6,52.5,127.78,-27.3,-3.3,164.08
1681373449.8136983,0.0,0.0,0.6,0.09150176189371778,-12.6,-63.3,209.09,-49.8,48.0,151.98,23.7,56.1,126.81,-30.0,-4.2,165.04
1681373449.8361704,0.0,0.0,0.6,0.09142844317425165,-12.3,-63.9,210.54,-50.1,47.7,152.94,23.1,54.6,127.29,-28.8,-4.2,166.98
1681373449.8589544,0.0,0.0,0.6,0.09142844317425165,-11.7,-61.8,211.02,-50.7,49.5,151.49,20.1,51.9,130.68,-26.4,-3.3,166.01
1681373449.881411,0.0,0.0,0.6,0.09113516829638717,-13.8,-62.7,211.99,-49.8,47.7,151.49,21.9,50.4,127.78,-28.5,-5.4,165.04
1681373449.9052896,0.0,0.0,0.6,0.09113516829638717,-11.1,-64.8,208.12,-47.7,48.0,152.46,22.5,52.8,130.2,-26.4,-1.8,166.01
1681373449.9281974,0.0,0.0,0.6,0.09113516829638717,-14.1,-65.1,211.02,-49.8,48.6,150.04,20.4,54.0,128.26,-28.5,-4.8,161.66
1681373449.950356,0.0,0.0,0.6,0.09113516829638717,-12.9,-63.9,208.12,-49.8,49.5,153.43,22.8,52.5,126.81,-29.4,-4.8,164.08
1681373449.9738376,0.0,0.0,0.6,0.09113516829638717,-12.9,-62.7,211.51,-50.7,48.9,152.94,20.1,52.8,125.36,-25.8,-3.0,159.72
1681373449.9965444,0.0,0.0,0.6,0.09113516829638717,-11.4,-64.2,210.06,-49.8,46.2,155.36,22.5,51.0,123.9,-26.4,-5.1,164.08
1681373450.019653,0.0,0.0,0.6,0.09106184957692107,-12.3,-63.6,208.12,-51.3,47.7,157.3,21.0,54.6,127.78,-28.2,-3.0,166.01
1681373450.0428438,0.0,0.0,0.6,0.09106184957692107,-11.4,-62.7,209.57,-50.1,50.1,154.88,21.6,52.2,128.26,-26.7,-2.7,165.53
1681373450.0673523,0.0,0.0,0.6,0.09106184957692107,-12.9,-64.5,208.12,-49.8,48.3,151.01,22.2,57.0,127.78,-24.6,-4.5,161.66
1681373450.0883517,0.0,0.0,0.6,0.09098853085745494,-11.7,-64.2,209.09,-51.9,47.4,155.36,22.2,50.4,126.81,-28.5,-6.3,166.5
1681373450.1121402,0.0,0.0,0.6,0.09098853085745494,-12.3,-61.5,211.51,-51.6,50.1,154.88,21.6,54.6,130.68,-28.5,-3.6,163.11
1681373450.1346874,0.0,0.0,0.6,0.09098853085745494,-13.2,-65.1,210.54,-49.5,48.3,154.4,21.9,53.1,127.29,-27.6,-4.5,163.11
1681373450.15768,0.0,0.0,0.6,0.09098853085745494,-12.3,-63.3,210.06,-50.7,48.9,152.94,21.9,51.3,128.26,-28.5,-3.9,166.01
1681373450.1810877,0.0,0.0,0.6,0.09098853085745494,-12.3,-63.6,206.67,-49.2,50.1,154.4,21.3,54.3,126.81,-28.5,-3.9,166.01
1681373450.203968,0.0,0.0,0.6,0.09062193726012432,-14.7,-64.5,205.7,-49.5,48.0,152.94,24.6,54.0,127.29,-27.9,-2.4,165.04
1681373450.2254896,0.0,0.0,0.6,0.09062193726012432,-10.8,-64.2,210.54,-48.9,50.1,151.98,22.5,53.1,127.78,-27.6,-5.1,162.62
1681373450.2489414,0.0,0.0,0.6,0.09062193726012432,-12.0,-64.8,206.67,-49.5,48.6,154.4,22.8,53.4,127.78,-28.2,-1.5,162.62
1681373450.272105,0.0,0.0,0.6,0.09062193726012432,-11.7,-60.9,212.96,-50.4,49.2,152.46,21.9,54.6,127.29,-28.8,-3.6,161.66
1681373450.295373,0.0,0.0,0.6,0.09062193726012432,-12.3,-62.7,211.51,-48.9,47.1,153.91,20.7,53.1,125.84,-27.0,-6.0,165.53
1681373450.3189623,0.0,0.0,0.6,0.09054861854065821,-12.3,-61.8,206.67,-50.7,48.0,154.88,21.9,51.6,128.74,-27.0,-3.9,162.14
1681373450.341507,0.0,0.0,0.6,0.09054861854065821,-11.4,-64.5,209.57,-50.4,48.0,152.46,21.3,54.0,128.74,-29.1,-4.2,163.59
1681373450.3659801,0.0,0.0,0.6,0.09054861854065821,-12.3,-63.6,207.64,-50.1,50.7,153.43,22.2,53.1,129.71,-27.3,-3.3,163.11
1681373450.3876503,0.0,0.0,0.6,0.09054861854065821,-12.0,-63.6,206.67,-50.1,51.3,153.43,22.8,52.5,129.23,-27.0,-3.9,162.62
