time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1681377035.7705023,0.0,0.0,0.3,0.029327487786448003,58.2,56.1,32.43,-49.5,-45.0,108.42,792.0,495.6,553.7,-72.0,61.8,263.78
1681377035.7930963,0.0,0.0,0.3,0.029327487786448003,59.4,54.0,32.91,-50.7,-47.1,104.54,792.3,494.7,553.7,-72.0,62.4,264.75
1681377035.8156145,0.0,0.0,0.3,0.029327487786448003,59.4,51.9,32.91,-52.2,-46.8,105.03,789.3,495.9,553.21,-71.1,61.8,263.3
1681377035.8380554,0.0,0.0,0.3,0.029327487786448003,59.4,56.7,30.49,-50.4,-45.6,106.48,791.1,495.9,555.63,-72.3,60.6,262.33
1681377035.859493,0.0,0.0,0.3,0.029327487786448003,60.9,55.2,31.46,-51.9,-46.2,108.42,792.0,496.2,554.18,-72.9,60.9,267.65
1681377035.8817494,0.0,0.0,0.3,0.029327487786448003,59.1,55.2,30.98,-50.4,-47.1,109.38,792.9,495.9,552.73,-72.9,61.2,265.72
1681377035.9037952,0.0,0.0,0.3,0.029327487786448003,58.5,57.9,35.33,-51.0,-48.9,106.96,790.8,496.8,553.7,-72.0,60.9,263.78
1681377035.9254165,0.0,0.0,0.3,0.029327487786448003,59.1,54.3,36.78,-53.4,-46.5,106.96,792.6,496.8,554.66,-72.0,61.5,264.26
1681377035.947176,0.0,0.0,0.3,0.029327487786448003,58.5,54.0,33.4,-51.6,-46.2,108.42,792.6,498.9,552.73,-72.6,61.8,263.78
1681377040.6430144,0.0,0.0,0.6,0.06459379184965174,57.9,54.9,28.07,-54.0,-45.3,107.45,793.5,496.2,552.73,-72.9,60.3,265.23
1681377040.6653895,0.0,0.0,0.6,0.06459379184965174,57.3,55.8,30.01,-53.1,-48.3,106.0,791.7,496.5,555.63,-71.4,63.6,261.84
1681377040.6872263,0.0,0.0,0.6,0.06474042928858396,56.4,57.9,28.56,-50.7,-46.5,105.03,791.7,499.2,553.7,-71.7,60.6,262.81
1681377040.709611,0.0,0.0,0.6,0.06474042928858396,57.0,58.2,28.56,-55.5,-46.2,107.93,792.3,496.5,552.24,-72.0,61.8,261.84
1681377040.7312503,0.0,0.0,0.6,0.06481374800805009,57.3,57.3,28.56,-52.5,-48.0,107.93,791.7,495.3,554.66,-73.5,62.4,263.78
1681377040.7526186,0.0,0.0,0.6,0.06481374800805009,57.9,55.2,27.1,-51.6,-45.0,108.9,792.9,493.5,553.21,-73.2,62.7,264.75
1681377040.7753139,0.0,0.0,0.6,0.06481374800805009,56.7,57.0,28.07,-50.1,-46.2,108.42,792.9,494.4,555.63,-74.4,61.8,261.84
1681377040.796523,0.0,0.0,0.6,0.06488706672751621,57.6,58.5,25.65,-52.5,-46.5,109.38,789.9,498.0,550.31,-72.9,60.9,262.81
1681377040.8191395,0.0,0.0,0.6,0.06488706672751621,59.1,54.6,29.52,-50.1,-45.0,106.96,791.7,495.3,556.6,-71.1,62.7,263.78
1681377040.8401399,0.0,0.0,0.6,0.06488706672751621,56.7,57.0,26.62,-51.9,-45.6,108.42,792.0,496.5,553.21,-73.5,62.1,264.26
1681377040.8627834,0.0,0.0,0.6,0.06488706672751621,58.2,58.5,28.56,-49.8,-46.5,102.12,792.3,496.5,550.79,-71.4,61.5,262.33
1681377040.8842046,0.0,0.0,0.6,0.06510702288591456,59.1,55.2,27.1,-50.1,-45.9,104.06,792.0,496.8,552.73,-74.4,61.8,263.78
1681377040.9063177,0.0,0.0,0.6,0.06510702288591456,56.4,57.6,28.56,-52.5,-46.2,107.93,790.8,496.5,551.76,-72.9,61.8,261.36
1681377040.9281595,0.0,0.0,0.6,0.06510702288591456,56.4,57.0,28.56,-54.3,-47.4,104.54,792.3,494.7,556.12,-73.8,63.0,263.3
1681377040.9510806,0.0,0.0,0.6,0.06510702288591456,58.5,57.9,26.14,-52.8,-44.7,104.06,792.0,495.0,554.18,-70.5,61.8,262.33
1681377040.9726858,0.0,0.0,0.6,0.06510702288591456,57.6,56.7,26.14,-51.6,-46.5,106.0,793.5,497.7,553.7,-70.8,62.4,266.68
1681377040.9946163,0.0,0.0,0.6,0.06510702288591456,56.4,59.4,28.56,-51.3,-47.1,106.48,792.9,497.1,548.37,-71.4,62.1,261.36
1681377041.016222,0.0,0.0,0.6,0.06518034160538069,58.8,53.4,27.59,-50.4,-46.8,107.93,791.7,496.8,554.18,-71.7,61.8,263.78
1681377041.0383005,0.0,0.0,0.6,0.06518034160538069,59.4,55.5,29.04,-52.2,-45.9,108.42,794.1,495.0,553.7,-70.8,61.8,262.81
1681377041.0597525,0.0,0.0,0.6,0.06518034160538069,58.2,56.4,27.59,-51.0,-46.5,105.51,792.6,496.2,553.7,-72.3,61.8,265.23
1681377041.0818105,0.0,0.0,0.6,0.06518034160538069,56.7,55.2,25.65,-52.8,-46.5,105.03,792.9,495.9,548.37,-74.4,60.3,266.2
1681377041.1045067,0.0,0.0,0.6,0.06518034160538069,57.9,56.1,30.49,-50.1,-46.8,107.45,791.1,497.4,552.73,-73.2,61.2,263.78
1681377041.1263108,0.0,0.0,0.6,0.06518034160538069,59.4,55.8,30.01,-51.3,-48.0,105.51,793.8,495.6,550.79,-71.4,60.6,266.2
1681377041.1481748,0.0,0.0,0.6,0.06518034160538069,57.6,54.9,26.62,-53.1,-47.4,107.45,790.8,497.1,552.73,-73.2,60.6,257.49
1681377041.1690843,0.0,0.0,0.6,0.06518034160538069,57.3,55.5,28.56,-50.7,-46.5,104.06,790.2,496.5,551.28,-71.7,61.5,263.78
1681377041.1925094,0.0,0.0,0.6,0.06518034160538069,56.4,55.2,29.04,-51.9,-45.3,103.58,793.2,495.9,553.21,-71.1,62.7,260.88
1681377041.2131548,0.0,0.0,0.6,0.06510702288591456,58.2,57.0,30.01,-50.7,-47.7,104.54,793.5,497.7,554.66,-72.0,62.4,264.75
1681377041.234574,0.0,0.0,0.6,0.06510702288591456,57.9,57.9,30.98,-52.2,-44.7,104.06,790.2,496.5,550.31,-73.2,61.8,262.33
1681377041.2575922,0.0,0.0,0.6,0.06510702288591456,57.3,55.5,25.65,-52.8,-46.5,108.42,792.3,497.4,552.24,-73.2,60.6,263.78
1681377041.278928,0.0,0.0,0.6,0.06510702288591456,59.1,56.7,24.68,-51.9,-43.2,105.51,791.4,497.1,553.21,-74.1,62.4,262.81
1681377041.3023877,0.0,0.0,0.6,0.06510702288591456,58.2,57.0,25.17,-51.0,-45.3,106.0,790.8,496.5,553.7,-72.6,61.2,262.81
1681377041.3236253,0.0,0.0,0.6,0.06510702288591456,56.7,54.6,29.52,-50.4,-45.3,106.0,792.6,496.8,551.76,-72.9,63.3,264.26
1681377041.3461602,0.0,0.0,0.6,0.06510702288591456,56.7,55.5,26.14,-53.4,-48.6,103.58,791.7,497.4,556.12,-72.3,61.8,261.84
1681377041.3678265,0.0,0.0,0.6,0.06503370416644845,59.1,57.6,30.98,-51.9,-44.4,105.03,792.0,496.8,550.31,-71.1,64.8,261.36
1681377041.388468,0.0,0.0,0.6,0.06503370416644845,57.3,57.3,32.43,-50.4,-47.4,107.45,790.8,499.8,551.28,-71.1,63.6,258.94
1681377041.4117045,0.0,0.0,0.6,0.06503370416644845,56.1,57.9,30.01,-50.1,-46.8,104.54,789.9,495.9,553.7,-70.8,62.7,266.2
1681377041.4330757,0.0,0.0,0.6,0.06503370416644845,59.1,57.9,28.07,-51.3,-45.0,105.03,792.3,496.8,552.24,-71.1,63.3,260.88
1681377041.455414,0.0,0.0,0.6,0.06503370416644845,57.9,58.5,28.56,-52.8,-48.6,104.06,790.8,494.4,552.24,-73.5,61.5,262.33
1681377041.4789689,0.0,0.0,0.6,0.06503370416644845,57.9,55.8,27.1,-50.1,-47.1,109.38,792.9,496.8,549.82,-73.2,62.7,264.26
1681377041.4989555,0.0,0.0,0.6,0.06459379184965174,58.8,54.9,26.62,-50.7,-46.5,105.03,790.8,499.2,551.28,-71.7,62.4,261.84
1681377041.5213468,0.0,0.0,0.6,0.06459379184965174,58.8,57.3,27.59,-52.8,-45.0,108.42,791.7,495.9,551.28,-72.3,62.4,262.81
1681377041.5430539,0.0,0.0,0.6,0.06459379184965174,58.2,56.7,29.04,-53.1,-46.2,103.09,791.7,496.2,552.73,-72.9,60.9,263.78
1681377041.5656223,0.0,0.0,0.6,0.06459379184965174,58.8,56.7,29.04,-51.9,-45.0,107.93,791.1,496.5,551.76,-73.2,62.7,260.88
1681377041.5877266,0.0,0.0,0.6,0.06459379184965174,56.7,56.4,28.07,-51.6,-46.8,108.42,789.3,496.2,554.66,-72.3,60.6,263.3
1681377041.6108966,0.0,0.0,0.6,0.06459379184965174,56.7,56.4,30.49,-51.3,-47.4,106.96,792.9,496.8,551.28,-71.1,61.8,262.81
1681377041.631327,0.0,0.0,0.6,0.06459379184965174,58.8,58.2,26.14,-54.3,-45.6,106.0,789.9,497.1,555.63,-71.7,63.6,263.78
1681377041.6520145,0.0,0.0,0.6,0.06459379184965174,57.6,57.9,30.98,-51.6,-48.0,105.51,792.6,496.2,549.34,-71.7,63.3,264.26
1681377041.6753461,0.0,0.0,0.6,0.06459379184965174,56.1,57.6,28.56,-52.8,-46.2,107.45,792.0,495.6,552.73,-71.4,63.3,265.23
1681377041.696099,0.0,0.0,0.6,0.06452047313018561,59.1,57.6,29.04,-52.8,-45.6,107.45,790.5,497.1,553.21,-73.5,64.2,261.36
1681377041.718416,0.0,0.0,0.6,0.06452047313018561,56.7,58.2,26.14,-51.6,-44.7,106.0,789.6,496.8,550.79,-71.4,62.4,267.65
1681377041.7403657,0.0,0.0,0.6,0.06452047313018561,57.6,56.1,28.56,-50.1,-48.6,108.42,792.0,497.1,552.73,-74.4,62.4,264.75
1681377041.7628808,0.0,0.0,0.6,0.06452047313018561,55.5,57.3,30.01,-51.9,-46.8,107.93,793.2,496.5,550.79,-73.5,61.2,260.39
1681377041.7843237,0.0,0.0,0.6,0.06452047313018561,57.6,57.0,25.65,-50.1,-45.9,104.06,793.8,498.3,552.24,-72.3,62.4,265.72
1681377041.8062885,0.0,0.0,0.6,0.06452047313018561,57.9,55.2,26.62,-51.6,-48.3,106.96,790.2,498.3,554.66,-74.1,63.0,263.78
1681377041.8287745,0.0,0.0,0.6,0.06444715441071949,58.2,55.8,27.1,-51.6,-46.2,105.51,790.8,495.6,550.31,-72.9,62.4,264.26
1681377041.8499782,0.0,0.0,0.6,0.06444715441071949,56.7,57.3,28.56,-51.9,-48.6,106.0,792.3,494.1,551.28,-72.3,62.4,262.33
1681377041.872587,0.0,0.0,0.6,0.06444715441071949,57.6,57.0,26.14,-51.6,-46.2,109.38,793.2,496.2,551.28,-74.4,62.7,260.88
1681377041.8956008,0.0,0.0,0.6,0.06444715441071949,56.7,57.6,26.14,-52.2,-45.6,107.45,793.2,498.9,553.21,-71.7,60.9,263.3
1681377041.9158084,0.0,0.0,0.6,0.06444715441071949,59.4,58.2,30.01,-51.3,-46.2,104.06,792.0,496.5,552.24,-72.0,63.6,266.2
1681377041.9376218,0.0,0.0,0.6,0.06444715441071949,58.2,55.5,29.52,-52.8,-45.9,107.45,793.8,496.8,553.21,-71.7,62.1,262.81
1681377041.9608896,0.0,0.0,0.6,0.06444715441071949,59.7,58.5,31.94,-51.6,-47.4,101.16,792.0,497.1,552.73,-72.3,61.5,264.26
1681377041.9828744,0.0,0.0,0.6,0.06444715441071949,57.9,57.9,26.62,-51.0,-46.8,106.96,792.6,498.0,557.08,-72.6,63.9,264.26
1681377042.003809,0.0,0.0,0.6,0.06444715441071949,55.8,56.1,25.17,-52.2,-48.6,106.0,790.8,496.2,552.24,-74.1,61.5,262.33
1681377042.0248911,0.0,0.0,0.6,0.06437383569125336,57.6,57.9,26.62,-51.6,-45.9,107.45,792.6,497.4,557.08,-71.4,61.2,263.78
1681377042.0470529,0.0,0.0,0.6,0.06437383569125336,56.4,57.9,29.52,-52.2,-46.5,103.09,792.6,497.7,554.18,-74.1,63.0,263.78
1681377042.0706844,0.0,0.0,0.6,0.06437383569125336,56.4,57.6,33.4,-52.2,-44.4,105.51,792.3,496.2,553.21,-73.8,62.7,265.72
1681377042.091041,0.0,0.0,0.6,0.06437383569125336,57.6,56.4,28.07,-54.6,-47.7,109.38,790.2,497.1,554.66,-72.9,60.3,264.26
1681377042.1140323,0.0,0.0,0.6,0.06437383569125336,60.0,58.5,29.04,-51.9,-47.4,106.0,791.4,495.6,551.76,-72.3,63.0,261.84
1681377042.135295,0.0,0.0,0.6,0.06437383569125336,59.1,57.3,29.04,-51.3,-46.2,107.93,792.6,495.3,553.7,-74.4,61.2,259.42
1681377042.1573825,0.0,0.0,0.6,0.06408056081338889,57.9,54.3,31.46,-51.3,-46.5,106.96,791.1,493.8,551.76,-72.0,63.6,261.36
1681377042.179832,0.0,0.0,0.6,0.06408056081338889,58.8,57.3,28.07,-53.1,-47.7,105.51,792.3,499.8,554.66,-71.7,59.7,263.78
